ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_0_REP_2	TP_0_REP_3	TP_4_REP_1	TP_4_REP_2	TP_4_REP_3	TP_8_REP_1	TP_8_REP_2	TP_8_REP_3	TP_12_REP_1	TP_12_REP_2	TP_12_REP_3	TP_16_REP_1	TP_16_REP_2	TP_16_REP_3	TP_20_REP_1	TP_20_REP_2	TP_20_REP_3
sub_44	0.06125625	0.06424948296185169	23.539564	13.861820562801555	3.1938751977779907	22.943325245327394	0.8805918	0.961447201861183	19.15162673	22.73230313	18.74359325	24.57872042	20.44529804	16.9611853	15.8093635	25.51414116	22.71252687	26.24205275	22.72874571	32.96162438	25.57835835	25.12157518	26.11679495	20.60560299	23.95185322	23.701496
sub_45	0.001095365036689962	0.002324193905504985	24.205835	22.344374409193147	11.16300340478457	23.80838170792067	0.8812031	0.2562082286883554	44.05167935	47.01734857	38.66705249	22.93805003	21.39709129	15.00249002	8.607840502	18.14639589	16.69210488	20.52438479	16.78815395	19.41311252	17.92236451	20.94402524	17.81792954	34.89196652	32.22154694	31.78885968
sub_46	0.00156025	0.002990937524481003	23.204609	12.925948740923522	3.4168441859179075	7.337181526857409	0.9563261	0.6479902633787971	5.156092983	5.17871824	3.58918107	5.066468294	4.818666061	3.341027789	4.975601243	12.33402683	5.958655181	12.50823945	8.929584781	10.67679728	8.411416731	11.50685399	8.993164024	5.048182092	8.543782431	4.956092389
sub_47	0.010899360000000002	0.013507588716130668	22.42744	12.493033137490327	2.5235407869830966	6.696425264110143	0.9200663	0.7786476088688528	6.237702249	5.590885475	5.449546715	5.281450229	6.24910436	2.963117773	4.042695576	9.764059387	7.62770093	10.19218461	7.263853513	10.91916471	7.157366426	9.156906999	7.97629249	5.498107398	6.700418285	4.048357567
sub_48	1.1295839197594849e-07	1.1056367406605838e-05	24.009392	11.46364014947955	37.02366959238232	62.11372196610681	0.97431344	0.25468994446539117	26.0396275	33.3811776	27.94993624	41.42918969	34.30963597	56.68989942	96.63092069	74.0121927	93.79294102	108.655386	90.9894624	97.46601832	76.45394456	71.69825587	78.97208335	34.11328801	33.46754446	49.59418943
sub_49	0.014957290000000002	0.01768139547342995	21.494959	16.078836097529855	5.135007554287431	18.69911217324406	0.8852961	0.805661361951941	22.90741795	18.25307568	15.73053594	14.46867494	14.64675986	12.1221943	11.1270689	18.3421051	15.67729353	20.24844947	14.82628757	26.78356196	23.90969695	21.23765542	26.35090886	22.32554694	17.17135906	18.26413874
sub_50	7.948265622205687e-05	0.0004022627916760562	24.65332	0.3923697791362205	1.9744650019533123	4.101156446628269	0.938395	0.38904358822583845	5.081386496	7.054081074	6.061807435	5.842222595	5.104780181	4.947583578	1.904129355	3.404302319	3.082346005	2.728604825	2.355078982	2.159869657	1.558051401	1.855696035	2.472152301	4.073180198	6.539296916	3.92413127
sub_51	0.0017486634950803883	0.003253976861187612	22.401167	16.043654005609895	5.141703341388135	11.255906336020619	0.8632504	0.6188034363926727	11.82482605	12.85491689	9.125373486	6.325839275	6.443444634	3.839409087	3.722603566	12.11000033	8.15890858	13.63590715	11.91665222	16.8660486	12.18199502	18.17582838	16.67065846	13.87832772	16.36923953	10.39658731
sub_52	0.0037178671423970986	0.005725375014125677	24.529858	14.05457314570795	2.7287445453563115	7.218797322368562	0.8192039	0.5535888226023741	4.315170166	4.44202887	5.558123113	5.643689035	6.591906651	4.693618892	4.299487548	9.311291023	8.208925369	9.15831928	7.322447289	10.83674735	9.451301221	10.31713478	13.13595324	6.793043816	7.183846447	6.115200966
sub_53	8.011472257050954e-05	0.000402961410339233	23.740803	16.247404285910275	3.7085664092032986	9.2022552564758	0.9381138	0.5227629471375485	8.118598768	7.760077281	8.300693388	5.99358613	6.969509426	3.659555287	3.832052562	9.146456311	8.035314183	11.47838289	8.876816446	11.56309486	11.62572827	14.51772804	12.65140639	12.93040751	11.77914812	8.886170339
sub_54	3.1919350596860125e-06	5.9396692707617285e-05	24.394	22.906310677158878	4.877634037797393	4.775886754607246	0.9640651	0.23002410564432738	9.522319678	8.490848056	7.583878096	5.246029193	3.115213624	5.956756256	3.057923213	1.298794488	1.994091687	1.102087693	0.884754483	0.811418376	2.499606968	3.092369634	1.892593306	9.627824041	8.645726239	11.84847646
sub_55	0.0020554575489746658	0.0036713172425846766	24.552889	0.0	35.09089000437585	70.89413956655329	0.85392934	0.2673666302011728	145.3481816	164.075907	129.9026958	87.72661441	65.09561495	109.4784108	51.1015698	42.32538637	55.07277979	51.14826987	47.83717852	54.75661715	51.4243561	56.60173266	48.82042325	75.85907603	67.90275662	94.5639602
sub_56	8.460927753544729e-07	3.162919183350558e-05	24.142605	21.90176491558753	4.924772938968632	6.6677093818827515	0.9695963	0.3381312006564369	11.75434956	8.927655289	10.00377899	6.994575288	5.364053144	8.398264498	1.571653622	3.377315771	4.412121207	2.500684522	1.596225558	1.775388183	8.717750444	5.273985363	4.983736196	13.1525348	10.01848975	14.27182577
sub_57	0.00788544	0.010399176329830236	22.325773	13.502377243557394	6.464097536515316	14.872909201653332	0.9256099	0.7529385945973859	10.25031617	16.70500509	6.80414848	10.88277298	5.770545308	10.33675919	13.27242494	17.58796456	11.53486213	26.08873091	20.15616305	17.82786081	26.55940269	18.17095443	14.36834284	11.61679683	16.64072229	11.73190316
sub_58	0.0005585013351919739	0.0014600991102721797	23.738564	15.112438915638787	13.425677982194053	17.868544819991204	0.90307015	0.18195741500489387	8.400186739	11.73380569	7.144835863	4.890564817	5.735658025	3.507804524	9.163206344	12.14939682	12.73542784	26.56667622	26.50985893	33.11621133	27.66026661	27.52690043	26.19256361	23.83806878	19.40043754	22.73454794
sub_59	0.0015048338882325163	0.0029178514457250137	22.523266	17.56497655466944	15.067185451751024	41.76892682060516	0.8694472	0.36158349708836396	45.54108431	47.10032836	41.09603977	29.72705503	35.36957528	28.5583621	15.13306707	32.94585857	29.64179448	48.26728048	39.19768193	51.01018843	56.48729056	57.41958802	52.36181298	55.2645282	50.27015693	49.77016736
sub_60	0.00239121	0.004134088505537921	23.995625	21.38652464745502	2.9540337756764283	7.626342477020741	0.9675127	0.6702311038591735	8.125303954	9.100828889	12.81049296	6.512112516	8.47689657	5.943618629	2.687887213	6.081853534	5.695574224	5.63560905	3.886997047	7.179475663	6.549428706	9.002712233	8.872933661	11.63474647	10.75751361	8.640098922
sub_61	0.051756250000000004	0.054601226018538486	22.381165	19.591401337254645	2.0149669175543967	7.939462112528332	0.85769325	0.9410045288479417	7.647874786	9.886830933	10.82044301	8.645613194	9.3654481	3.565136844	3.417148148	6.812943011	5.0100875	7.939664009	6.015188934	7.395548306	8.573124384	9.544583774	9.669677685	8.917205747	12.49270599	6.569686928
sub_62	0.003848423262807195	0.005861868486828015	24.932777	0.39681747689814756	7.345078680113269	8.361004184352506	0.81719166	0.2294330092558821	22.52477523	26.69289241	28.1855744	15.69959642	15.0959613	7.845915587	1.898627895	5.297133215	4.84414989	2.926534452	2.777076836	4.944836496	2.713582572	3.625285022	3.242373863	7.740722043	10.6525797	5.284662469
sub_63	0.0009725589258434677	0.002145943815634775	22.367817	0.355994862979608	4.449061827601993	7.221199746997229	0.8859443	0.1677447852564473	8.126872856	7.288530414	8.234797291	9.583951837	9.709486804	9.406616599	3.772687373	5.668798632	4.947478614	2.456724111	2.221243705	3.749757377	4.450733007	5.532715001	6.063418641	10.84867087	11.38111546	11.26802818
sub_64	0.00133956	0.0026846055036855035	23.080864	12.857017561127865	3.4248894026173518	4.474355578673574	0.9542261	0.638485665469948	1.728091221	2.890611196	1.979079684	1.967295107	2.559056291	0.419357784	2.498102073	10.07807109	3.451450619	9.049704653	5.748986132	8.697226737	5.125170447	7.999270211	6.927371787	3.094999954	4.921831257	1.578788052
sub_65	0.00019676945106837464	0.0007159774673075283	24.383492	23.672594548235207	3.662198093125444	6.2536946721140705	0.92577314	0.42624991643486715	9.513478815	11.12054059	16.69114484	6.656116937	7.438518595	4.987362218	2.167995728	5.128367843	4.609148569	3.718744181	1.75434927	4.513652711	4.362378938	4.399598616	5.582962495	8.676483672	9.276373521	7.23141313
sub_66	0.00600625	0.008353108127308894	22.928225	19.340443460774008	2.9563447521822823	11.27127662486495	0.94226646	0.7358675804572381	13.57553793	12.61851875	12.37199211	10.47329247	11.40167876	7.785068331	3.821547999	10.29541363	10.66837171	9.76560421	7.989857898	13.44620015	13.68390848	13.41849019	13.4001744	15.47630007	13.37268145	12.1428103
sub_67	0.004783709674148195	0.006957347740053869	23.935322	17.904296467016945	3.0674129218694413	5.259711689229017	0.801404	0.5013880924650909	4.002497441	5.143919754	6.469253225	3.79795469	5.567805077	2.246751983	1.726280998	3.762798812	2.405023935	6.278595948	3.600320132	4.985213182	8.017628895	11.01398447	9.717991563	9.15361319	8.795485874	5.674509089
sub_68	1.862906045617748e-05	0.00015649297250556007	24.611347	11.751052688369908	7.555233160866779	8.951473716708396	0.9524953	0.3481657838144903	1.407040348	1.770918579	1.237601138	5.22980331	6.657184433	4.545526741	9.479873619	20.18684109	19.54344039	16.38028362	11.43614849	20.39518876	10.96916723	12.93581499	13.5375329	6.955979279	6.011154168	4.238051206
sub_69	1.1177248531226747e-05	0.00011348849442287074	24.2227	23.13097475384667	930.3567160827689	929.4770651838666	0.9559957	0.14123799621923783	2068.036439	2097.79538	1374.432781	904.9985163	679.5625162	865.9738242	161.5439341	341.3997173	235.7722037	286.7908581	178.0659421	221.3126924	260.792327	275.4810402	232.2193164	1768.489355	1799.376764	1739.692867
sub_70	1.1177248531226747e-05	0.00011348849442287074	24.215042	23.123661897975307	75.62402957590199	76.3472411343219	0.95573866	0.14000230575376388	169.3201619	172.1442972	112.989954	73.91563547	55.95770545	71.02958402	13.06756822	28.09040869	19.43769114	23.25774889	14.59387064	18.0208376	21.54298975	22.36457662	18.94006196	144.0660733	145.9845425	141.6850514
sub_71	0.017208806119587784	0.020033277152536305	24.713251	19.666180373235687	12.715837086163216	28.132248847000362	0.67730993	0.36279244241316605	22.65949279	28.35182104	13.45447523	27.83241227	18.7511897	27.43567657	12.60681876	17.79233529	17.33148723	17.01749653	14.99560344	13.02430521	36.31333298	41.99616861	27.93360873	51.23452771	42.6253774	43.59084946
sub_72	0.0001879380448214794	0.0007010432860947562	24.123062	19.196522905527267	2.3316087118506412	5.616048163174227	0.9267616	0.5279376752891607	8.325268926	4.507683953	5.017392259	4.883925768	5.363433325	3.462612848	2.230811626	3.840386902	3.610044155	5.18184626	3.870432353	5.704462445	7.696732345	8.002231806	6.524752208	8.037641534	8.453470063	7.199238444
sub_73	2.1039673896018773e-06	4.638205587707922e-05	24.487682	20.655879155291604	30.503265819238077	54.795432454602725	0.965033	0.20530410984741754	72.42531727	74.36421622	61.26961878	44.66122602	40.17207861	42.37159201	19.65120928	27.39338685	28.03390472	36.6219917	31.75325976	38.92659828	57.15737799	69.35569786	60.68371514	94.2126387	80.07009533	82.56112239
sub_74	0.00705692722213839	0.009446554109722451	21.511723	2.7389575844744276	4.247146766481009	4.520997849170614	0.76934177	0.2755306516636164	5.317781177	4.462567615	5.450132934	9.127385191	7.176397366	9.660972842	2.685672877	5.393150093	5.231211854	0.566855622	0.686356954	0.763614189	1.171630918	1.911088446	1.302925251	5.574724242	4.494244303	7.613745792
sub_75	0.00032874490462529336	0.0010080686486442266	24.826706	1.1853878909594728	8.527136031693603	11.164819537551239	0.91542333	0.24359272455279743	21.45726763	16.85602892	21.25823499	16.29565826	17.99465067	16.92706712	5.210817727	7.69343248	11.06061249	3.722080534	2.625830141	5.268900867	4.267588397	4.938839225	5.286474549	12.11618964	7.297410542	10.31095083
sub_76	0.00022607323601834568	0.0007936889649022839	24.846947	20.56347483133554	3.045023933943054	3.0561694671134103	0.9236038	0.2834246823916123	4.73783151	4.519011934	3.034856473	2.098633178	1.318542075	2.179299479	0.562453002	1.48958122	1.046229618	0.846553925	0.873787276	1.173420331	4.987624914	3.937436588	2.943884739	9.149669257	5.660605117	8.238199316
