ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_1_REP_1	TP_4_REP_1	TP_7_REP_1	TP_10_REP_1	TP_13_REP_1	TP_16_REP_1	TP_19_REP_1	TP_22_REP_1
sub_87	0.15088799264133587	0.3604546490876357	24.629667	18.031693155416026	0.06939662545023956	10.472617194197815	0.3480386	0.0	10.547285843	10.3267363676667	10.3906204433333	10.4085052033333	10.4406858333333	10.5017674933333	10.5082318256667	10.5265878266667	10.5454877633333
sub_88	0.10385268520483974	0.3312511721173127	25.934229	14.446462534872547	0.3693310528285087	11.004665732609368	0.48294446	0.0	10.27104595	10.55795672	10.70208991	11.04015373	11.21742989	11.29591443	11.24416233	11.23179942	11.21808249
sub_89	0.015177244746338357	0.32961862308073303	26.199158	14.594039093065417	0.4038471870312719	7.614311628787341	0.8613698	0.0	7.059240156	7.189742327	7.416875514	7.578506973	7.800806949	7.969737376	7.995418313	7.786044097	7.696883937
sub_90	0.09277931083280266	0.32961862308073303	26.386724	15.538437237400952	0.11957209241553876	12.085304518679827	0.5182455	0.0	11.96227629	11.86178017	12.00802435	12.063272	12.07799353	12.14369594	12.20415515	12.19856214	12.13482465
sub_91	0.06882827425175123	0.32961862308073303	25.624414	13.866057556816687	0.26268634511165506	10.734193800796012	0.60942066	0.0	10.0898438	10.25485363	10.53712184	10.83614939	10.93874164	10.90121218	10.89953365	10.88460937	10.80484701
sub_92	0.22014080520767	0.3979285114763044	25.633656	14.279030464980467	0.2027690355206424	12.552754769454577	0.20216978	0.0	11.83181917	11.51505546	12.48027608	12.60296573	12.63826428	12.67131859	12.73774891	12.72485106	12.7532481
sub_93	0.16717965046345432	0.36217452062548644	25.793236	14.367923403862422	0.44224127423196663	11.230949750712496	0.30536225	0.0	9.144032388	10.57375514	10.57487454	11.24160253	11.45259601	11.38197615	11.63869807	11.49652378	11.48525242
sub_94	0.0710571004033114	0.32961862308073303	26.456156	3.7895651704036606	0.521472318072808	9.163037092789967	0.6008772	0.0	9.444402391	9.6742669905	9.7838450515	9.478492184	9.151046595	8.959477653	8.879926765	8.698297617	8.7260292995
sub_95	0.19304110946012878	0.38215581012638006	24.376863	10.087215631627965	0.11579663591481273	9.782505229227745	0.2501064	0.0	8.642859527	10.0463475	10.03623596	9.926861989	9.796070915	9.868251591	9.787368025	9.705587173	9.570302286
sub_96	0.09276162173636171	0.32961862308073303	26.304256	14.233938284633556	0.3500507009984616	11.074855807585529	0.51825976	0.0	10.01690299	10.08489418	10.82073865	11.0263095	11.22314186	11.34896272	11.39421839	11.24272463	11.2537045
sub_97	0.8115757447109602	0.8482093720763855	27.332525	3.0450745508722714	0.27911464588613694	8.04081707917618	0.0056350245	0.0	8.334685885	8.38258727	7.993418203	8.111496168	8.060478142	7.857269682	7.851869518	7.653848955	7.75841841
sub_98	0.10277365032194155	0.3312511721173127	24.386423	4.269341760684028	0.1640360697073337	10.576378811245323	0.4863114	0.0	10.35788399	11.1262619	10.74372866	10.7248536	10.57299578	10.4734043	10.44474912	10.42936733	10.4117915
sub_99	0.5398358451850279	0.665945038527432	26.977144	2.5761275139067243	0.45015656239056057	5.887960889701481	0.02318984	0.0	6.757290412	6.313535226	6.229522826	6.119573311	5.853716586	5.491361701	5.847236773	5.477122621	5.536131547
sub_100	0.1344902002405717	0.34897888165872487	26.088022	14.947335697402512	0.1534855197804706	11.528013708920346	0.3907949	0.0	11.35726481	11.21783478	11.42845213	11.51687302	11.58483804	11.61270935	11.61806994	11.70231735	11.51917665
sub_101	0.2752069624283592	0.4359857667944006	24.616653	5.485006908829485	0.16701281795344725	11.965510746607915	0.1300064	0.0	11.92492564	12.39487635	12.09969724	12.08875105	12.04851258	11.94589862	11.98892356	11.8063568	11.75504946
sub_102	0.0836517370692705	0.32961862308073303	24.75677	5.122210847038342	0.17438781782104934	12.52662035573158	0.5509976	0.0	12.41036304	12.96896547	12.60414806	12.62147127	12.58655265	12.47981556	12.37063977	12.36470776	12.26790188
sub_103	0.6072666808179438	0.7120686808651148	25.93498	3.7149122956056884	0.062318219025771615	10.09037834052904	0.016097745	0.0	10.35365954	10.08844037	10.1711871	10.12306858	10.09337644	10.05571754	10.05410285	9.980961886	9.920574892
sub_104	0.09534422981674096	0.32986911695217275	24.315022	0.38698558654809395	0.1809263290627775	10.245219788941988	0.50957036	0.0	11.96999176	10.42198606	10.37616225	10.22032099	10.16572959	10.08617628	10.06177224	10.24583969	10.26951361
sub_105	0.4323922734026746	0.57083365918511	26.249197	3.3421515645870263	0.15955245223848624	11.412249702589131	0.04326444	0.0	12.00368084	11.53812425	11.54644232	11.52266913	11.43531692	11.35902073	11.25369201	11.15292331	11.14075514
sub_106	0.11906530814406	0.33810054482417035	26.52352	1.2664047717493072	0.22400193269488977	10.408867746932984	0.43761525	0.0	10.75777646	10.64223241	10.48163392	10.33812073	10.32138618	10.19587109	10.28927921	10.29923011	10.27762077
sub_107	0.05289039835845185	0.32961862308073303	26.356342	2.097371080680791	0.48460545961640356	8.998953215867829	0.6735726	0.0	9.503478788	9.658157141	9.424906608	9.076172282	8.732853265	8.744705549	8.662976642	8.693141759	8.686295147
sub_108	0.204061416542843	0.385772275186966	25.64213	8.162143449365049	0.14132199425292308	11.830521914107862	0.23025966	0.0	11.65841648	11.96676321	11.9431934	11.96261307	11.91263977	11.88364364	11.84239385	11.7551218	11.63711518
sub_109	0.022659732540861812	0.32961862308073303	24.707314	19.66145540014985	0.16657323659972215	9.58943098844962	0.8211055	0.0	9.745366796	9.54073537	9.4869978695	9.363197743	9.525922331	9.6395148135	9.669195375	9.713259672	9.7274061045
sub_110	0.12529187009127574	0.33975543150877474	26.769909	15.764084314914093	0.3397547227932673	11.206365847638587	0.41942647	0.0	10.8004008	10.72884872	10.93523427	11.1626331	11.2798152	11.33704027	11.45863925	11.48252832	11.37818487
sub_111	0.31590957333899383	0.47544390787518576	26.505766	4.218523665795713	0.28133762302866916	10.85751934265458	0.09552758	0.0	11.14516598	11.00003322	11.21737688	10.9171964	10.91349488	10.81972567	10.58888883	10.59866587	10.48942821
sub_112	0.7744463312813982	0.8208040342102142	26.784302	2.983997815414561	0.05297113306104241	12.774880673207921	0.006934847	0.0	12.950693515	12.84087252	12.80841744	12.799853035	12.797718975	12.73767224	12.75443024	12.705130925	12.70684038
sub_113	0.017653718248071888	0.32961862308073303	26.33241	15.925546708402393	0.09688172477768753	11.337365581459542	0.8463114	0.0	11.2133185	11.22003566	11.24493455	11.28632987	11.35280363	11.4115854	11.43399846	11.38547322	11.41605497
sub_114	0.7089966744498691	0.7817142820857532	27.387423	2.179421839616191	0.052602784841089975	13.534111550070605	0.009632087	0.0	13.65958931	13.61873604	13.55919348	13.5224581	13.5224581	13.50474969	13.49389355	13.47034764	13.46789352
sub_115	0.6712127644519917	0.7623963852832057	27.278324	2.604888074463814	0.09941182767419465	13.3433608190999	0.011708041	0.0	13.490971425	13.436057265	13.369546345	13.33318541	13.356092945	13.291718565	13.232544025	13.27371985	13.225554115
sub_116	0.17602419868393124	0.3662982280579394	26.187136	15.004123529407398	0.1312342951909097	12.925869113089115	0.28503144	0.0	12.78645752	12.65434	12.89477932	12.92784232	12.97334219	13.00512106	13.03290587	13.05930929	12.99523315
sub_117	0.3607868110096936	0.5146769199711743	25.67628	2.4519040403268457	0.26935149974367745	11.042706825397339	0.068933144	0.0	12.50745793	11.28277546	11.05804473	11.39468415	10.97324315	10.81455342	10.81894269	10.61288818	10.65673755
sub_118	0.0475482912332838	0.32961862308073303	26.75731	2.5551349730272848	0.3983905434463456	9.524323194938997	0.69714624	0.0	9.996422271	9.946180228	9.889998553	9.599016038	9.493544083	9.387930425	9.097970654	9.166908895	9.466237927
sub_119	0.06345078893370126	0.32961862308073303	26.477262	0.42139872059309724	0.8480358707805313	9.931616415517297	0.63302785	0.0	13.26677119	11.61133827	10.08033886	9.588818466	9.383836693	9.221023912	9.212485948	9.259621797	9.767204846
sub_120	0.32268449727587917	0.48158443066728157	26.344059	3.3542297675513137	0.16646254090804755	9.781305138208104	0.09102121	0.0	9.957055647	9.966389675	9.945797171	9.872895114	9.712814185	9.647573425	9.684864806	9.661070586	9.535986835
sub_121	0.9357885799193377	0.9406116889549281	27.01288	3.0094634016468476	0.06598093741642905	11.815210936382764	0.0023758363	0.0	11.95826042	11.87411493	11.85182803	11.78021151	11.83349844	11.78455338	11.75942425	11.75102077	11.6941486
sub_122	0.028921672680959458	0.32961862308073303	25.321592	17.73224898027332	0.12995512370622497	11.182300936719912	0.7865551	0.0	11.21515318	11.03718775	11.05466241	11.10951904	11.11672248	11.24459353	11.30043477	11.28304829	11.30341125
sub_123	0.7176997098988184	0.785554955198343	26.621912	15.676932892132113	0.1946909575215839	8.057698803254853	0.009279703	0.0	7.777956225	7.758181112	8.041192211	8.106300401	8.102264385	8.122709058	8.189919868	8.353430903	8.232323907
sub_124	0.21609000212269158	0.3942005493268495	26.262987	3.3439073785496642	0.35007496562524265	8.848481207037468	0.20926729	0.0	9.584727702	8.939635896	9.214503714	9.043581697	8.861146757	8.612601168	8.573750915	8.530989585	8.535015319
sub_125	0.09316847095450365	0.32961862308073303	26.66192	2.9703635132189663	0.12233695844641262	9.037395224203165	0.5175079	0.0	9.150199169	9.16641256233333	9.14979378833333	9.04754591366667	9.054919054	9.00932259733333	8.91536657666667	8.88220021566667	8.99705208566667
sub_126	0.3247364324630298	0.48158443066728157	26.996532	16.327200019945703	0.2727572655115151	9.057337089654121	0.08959404	0.0	8.690666251	8.808919712	8.88701161	9.044750384	9.044750384	9.244964912	9.241822212	9.426659513	9.249027471
sub_127	0.9705476544258119	0.9705476544258119	26.864622	3.420509923257118	0.06385615685774892	10.701124291266472	0.0015855643	0.0	10.7885733933333	10.8054333906667	10.7623162493333	10.7405819196667	10.7031650266667	10.7139268566667	10.6853038666667	10.6424067726667	10.637830576
sub_128	0.25659803297247574	0.4197609126343217	26.119614	16.628262494575754	0.19842174900494375	11.675789775805272	0.14942813	0.0	11.64619235	11.42154905	11.36179837	11.72048645	11.6965413	11.79667235	11.83249068	11.84278429	11.87506432
sub_129	0.08810938937239086	0.32961862308073303	26.153793	15.401270312492729	0.26099542825175015	9.130801614484675	0.53516084	0.0	8.803386701	8.904274549	8.833284778	9.158664294	9.215112332	9.304580224	9.38910175	9.252416274	9.356212695
sub_130	0.022801245312389442	0.32961862308073303	24.347345	22.47500211099	0.22351789367148212	10.87922554386896	0.82085246	0.0	11.31608753	11.06486785	10.73560288	10.5391988	10.6871009	10.71989647	10.85687278	10.91597675	10.95214409
sub_131	0.17616571145545887	0.3662982280579394	23.950027	16.771767136836637	0.08424530319152884	11.44346249830193	0.28471935	0.0	11.54848338	11.12097961	11.3610509	11.3802073	11.4239816	11.42948139	11.46915534	11.56179812	11.47047361
sub_132	0.5426130333262577	0.6666388695151165	26.043222	14.921667300086469	0.10996194174481294	12.739506204840266	0.022819767	0.0	12.525453	12.59017388	12.75805369	12.78887123	12.78063983	12.78439396	12.79674859	12.92028793	12.81590968
sub_133	0.0773721078327319	0.32961862308073303	25.175287	0.801354281814262	0.17120224843855897	11.64791112673138	0.5755362	0.0	12.30371881	11.78168636	11.75317837	11.67601453	11.58022821	11.47751508	11.44051689	11.64128983	11.64260712
sub_134	0.19679119790561098	0.38215581012638006	26.991848	2.5775316186617014	0.08998630601736796	10.1926767625372	0.2439036	0.0	10.304404235	10.313316275	10.23059606	10.24143186	10.15655385	10.122532155	10.1078900705	10.12277628	10.098065495
sub_135	0.6926165711455459	0.7721392144992937	26.182032	15.001199115612366	0.08049777816402837	13.087140062295422	0.010459433	0.0	12.87823696	12.99671954	13.09086657	13.10840902	13.1051818	13.15853191	13.15244945	13.2007781	13.18098708
sub_136	0.38109389372390856	0.5310613981985948	26.842653	16.66134972194268	0.1664997465504901	11.973347855440133	0.06000178	0.0	11.71174696	11.8080828	11.88389753	11.87744495	11.97526973	12.02221753	12.14870072	12.09366791	12.17030483
sub_137	0.07611618198542418	0.32961862308073303	26.222883	16.694005949194775	0.20758492595770645	11.185678937129678	0.5833017	0.0	11.12833702	10.93217743	10.98916457	11.14193921	11.1705225	11.30103082	11.39040041	11.35857333	11.39517153
sub_138	0.16717965046345432	0.36217452062548644	24.843794	15.816050397641705	0.1850133460173249	12.70113974298882	0.30539715	0.0	12.69494405	12.03556203	12.41351963	12.65788855	12.71958683	12.7811815	12.85605559	12.86587255	12.90985459
sub_139	0.0475482912332838	0.32961862308073303	24.701612	11.007874436563844	0.13606163198470977	10.643778084492183	0.6971492	0.0	10.41974496	10.56280205	10.65197514	10.66717795	10.8101408	10.67035102	10.6393208	10.63747507	10.51576139
sub_140	0.16445552961154744	0.36217452062548644	25.12453	6.397909229518312	0.09821391648913264	12.749135850650907	0.31147167	0.0	12.59986791	12.99514891	12.81177321	12.85051998	12.77851485	12.7412611	12.70067267	12.6522807	12.5921653
sub_141	0.11075143281681171	0.3312511721173127	26.454481	16.42040960802671	0.155127998651649	10.787546888798001	0.4625511	0.0	10.55070528	10.73221591	10.62714612	10.73929681	10.75314	10.89423979	10.9817351	10.86465185	10.92563862
sub_142	0.7977782494870163	0.8396197660685031	26.308115	15.49214622225092	0.07454229561212546	10.971686898445894	0.0061087497	0.0	10.73424822	10.85691599	10.94382973	10.93876851	10.99119816	11.03265987	11.01081578	11.05762879	11.08021991
sub_143	0.049617915516875395	0.32961862308073303	26.556496	4.226597556522594	0.15097653590736834	13.4387899917329	0.68842274	0.0	13.56608063	13.57766631	13.57511232	13.55468977	13.46949829	13.37996507	13.28850304	13.30966478	13.24264409
sub_144	0.09417674945163801	0.32961862308073303	26.628603	4.238073792148032	0.8784261974952846	13.039984062338144	0.5139145	0.0	13.88862078	13.76398661	13.91702463	13.54516714	13.21003466	12.73264263	12.37026819	12.14037397	12.10478372
sub_145	0.14347626123257623	0.3604546490876357	26.489122	1.6863499066614405	0.21776304745393926	11.495863577619357	0.3665206	0.0	12.02917125	11.82091241	11.66036558	11.54075627	11.39030844	11.35722058	11.31502223	11.37189831	11.34883272
sub_146	0.029133941838250903	0.32961862308073303	23.823166	10.995566374966689	0.14519667959777402	8.911558622526485	0.7860057	0.0	8.378597619	8.770863333	8.8936906385	9.0049146065	9.073009342	8.9027340225	8.901952988	8.83686864	8.8300762965
sub_147	0.07171159697162668	0.32961862308073303	25.435814	2.0241177571783484	0.38424822683085125	9.920031009048685	0.59882647	0.0	10.17866263	10.85265491	10.28800725	9.755199426	9.770604525	9.749715565	9.696682049	9.681741767	9.6859392
sub_148	0.6318722139673105	0.7287108674488906	25.60016	1.629756841295286	0.1725266427121993	7.090925077031686	0.014193086	0.0	7.828696564	7.499789368	7.165690225	7.12605326	6.92609653	7.119891648	7.098467785	7.016019194	6.704149385
sub_149	0.45935045637868815	0.5985475643722301	26.51751	15.193413752819731	0.42170944696729434	6.755846189558043	0.036706414	0.0	5.897328585	6.031945303	6.643806825	6.705945677	6.896577879	6.851988453	7.084667346	7.097466718	7.048855472
sub_150	0.05145758154673459	0.32961862308073303	25.03388	11.952797351922408	0.22194788307110486	10.492494454743627	0.67971617	0.0	9.796161067	10.12987072	10.49376358	10.75408999	10.68133984	10.67076456	10.6094484	10.50788665	10.47970482
sub_151	0.10947781787306304	0.3312511721173127	26.682364	2.1233150230061484	0.0804373956049402	10.876184897577208	0.46564698	0.0	10.97251178	10.95988087	10.950893635	10.847884915	10.798284105	10.80891709	10.830938665	10.76201704	10.79028977
sub_152	0.23715771598386753	0.41262700873493713	26.270569	2.0905454449702243	0.12341573907813354	11.314646123174382	0.17457387	0.0	11.65270426	11.40893637	11.52415324	11.33076016	11.27571543	11.25997741	11.19861702	11.20919432	11.23143692
sub_153	0.13028019528762472	0.34398542790855297	26.679981	2.5477505367734223	0.32986436049710977	11.247849559822697	0.4026656	0.0	11.68857328	11.55604275	11.63050589	11.26945847	11.16983316	11.01831662	11.02772351	10.95540653	11.01569951
sub_154	0.35388806339772166	0.5072395575367344	27.163706	2.5939428329226524	0.2393893635689612	10.166156082001487	0.0722969	0.0	10.53958508	10.40161284	10.29336609	10.20267812	10.1519269	10.08358161	9.920640648	9.976055587	9.993003561
sub_155	0.08101606169956839	0.32961862308073303	26.231379	5.844794985666551	0.12454864378798886	9.90495396723656	0.56265944	0.0	9.935422625	9.94745841	10.01753949	10.03835895	9.903146258	9.87978295	9.846226872	9.790210514	9.705451373
sub_156	0.6807471874336659	0.7665969927479985	27.247128	2.1682575159628508	0.0753213542852483	11.038941056044747	0.01113164	0.0	11.29142313	11.2275546	11.08120415	11.0681941	11.02138815	11.01299049	11.0681941	10.92841438	10.96166228
sub_157	0.30115686690723836	0.4571507861247794	26.499226	3.3739861959729627	0.12036530546050639	9.086223593720089	0.10607132	0.0	9.316249333	9.187735232	9.300712142	9.15953273	9.086189135	9.007532433	9.008631562	8.991261571	8.944019565
sub_158	0.12918347130828559	0.34398542790855297	26.292366	16.738240075643557	0.09740610655651707	10.340718281870073	0.4059589	0.0	10.15151091	10.29943787	10.243774675	10.233002545	10.346923	10.37503795	10.40764282	10.449147525	10.415784675
sub_159	0.2527064317554659	0.4197609126343217	24.45665	19.851223190388954	0.08569367673142175	11.064417237229362	0.15413368	0.0	11.40402825	10.77762208	10.8520635	10.98236048	10.99977912	11.04828716	11.03974959	11.0824805	11.14826245
sub_160	0.1935364041604755	0.38215581012638006	24.563223	19.546791702183494	0.12326381450472107	10.830492369131804	0.24909246	0.0	11.32431643	10.57124798	10.51245861	10.73515467	10.73617985	10.8734273	10.89254609	10.95089385	10.95962253
sub_161	0.20301775985282672	0.385772275186966	26.578959	16.497673254333026	0.08457743300847442	10.126617114584711	0.2321391	0.0	10.04122923	10.05330383	10.06802711	10.06571369	10.12513913	10.26021019	10.1379982	10.20513801	10.20959919
sub_162	0.06099200452840869	0.32961862308073303	25.88143	15.240882626503033	0.09304852668268995	12.006845758430195	0.6411511	0.0	11.9279313	11.82330173	11.949464885	11.949752075	12.043564615	12.04972713	12.07730671	12.09455873	12.014300405
sub_163	0.2561911837543338	0.4197609126343217	26.806993	18.77244829895574	0.05222878816603096	7.176319177067197	0.1502324	0.0	7.11615376566667	7.12961721	7.13959739233333	7.141028888	7.12337499833333	7.187605648	7.204478852	7.232255978	7.26843856433333
sub_164	0.2962392980966532	0.45493892207700315	26.756907	15.756427551428922	0.38845655435041315	9.60798502656835	0.110467285	0.0	9.115148671	8.9904749695	9.5546216615	9.575181865	9.692395438	9.879601775	9.9952773275	10.0383561655	9.9404743255
sub_165	0.20634330998372602	0.385772275186966	25.859179	3.292492871543025	0.16607351096184703	10.127520142431253	0.22582762	0.0	10.18012058	10.39279134	10.29114576	10.13836761	10.12102291	10.05327076	10.05553456	9.901167884	10.04498427
sub_166	0.007535555083846317	0.32961862308073303	25.868277	18.115081993944425	0.22591894116049394	8.00225310656934	0.9095946	0.0	7.93282079	7.889586855	7.720761714	7.818011347	7.856210602	8.088791381	8.125731165	8.17129676	8.209909706
sub_167	0.48275313097007005	0.6186883885785459	26.425953	1.682328412703722	0.09780788479581863	11.979345356096314	0.031903725	0.0	12.30637413	12.09206531	11.98296085	11.97784482	11.94469081	11.92090881	11.88489198	11.90673966	11.84634878
sub_168	0.16465010967239793	0.36217452062548644	24.626371	9.7985218403185	0.11651760849211179	10.627795700390752	0.31100342	0.0	10.08900578	10.63945865	10.85944204	10.71585246	10.70420853	10.67238275	10.63933924	10.54943606	10.50731825
sub_169	0.25571357815042806	0.4197609126343217	26.002325	5.379918134318406	0.055104624802661276	10.031288950980603	0.15084966	0.0	10.0603036455	10.058306833	10.126860958	10.0597174255	10.0373674225	10.008377386	10.008786466	9.9845178305	9.9223573435
sub_170	0.2325054836198967	0.4105406532676416	26.816534	17.0719357977337	0.2075694176161898	12.861342980722283	0.18264087	0.0	12.50662324	12.73047559	12.63284177	12.7140291	12.79632734	13.00599326	13.01525385	13.07268652	13.16039345
sub_171	0.2958324488785113	0.45493892207700315	26.306849	14.23534093228151	0.05079041485402137	11.887717634545822	0.11085092	0.0	11.66186224	11.70189236	11.87068036	11.87976079	11.91495585	11.89840611	11.92049832	11.98473859	11.87413727
sub_172	0.7229710606382226	0.7884575697540036	26.147938	4.161573548496147	0.1337966338390258	11.192418061868418	0.009053663	0.0	11.41514941	11.28942575	11.16229919	11.46448114	11.15060577	11.1318561	11.05140923	11.11907899	11.01682172
sub_173	0.39805773721078325	0.5421510357486233	26.837372	2.13565019286521	0.1626211795048072	8.586571459407436	0.05346284	0.0	8.9292203715	8.7567611725	8.667611047	8.598224027	8.5431308575	8.4623354215	8.408309495	8.4839842115	8.397681986
sub_174	0.2629484185947782	0.4255240537474636	25.963434	14.462731134783628	0.18481988797789142	8.812248584164397	0.14304766	0.0	8.145074079	8.521834029	8.681271493	8.830353628	8.877258097	8.830353628	9.029376359	8.896407305	8.937460935
sub_175	0.08257270218637232	0.32961862308073303	26.783361	2.1313521824934933	0.12565756140566517	9.19230057663129	0.5563061	0.0	9.3634121825	9.3562548645	9.3009123855	9.244528882	9.199999626	9.084060373	9.139490242	9.0875284455	9.16007422
sub_176	0.37953725323710463	0.5310613981985948	26.899334	2.56869717878164	0.2589527785620672	10.241861601129909	0.060485695	0.0	10.6865467	10.48362418	10.38601187	10.32239141	10.21096535	10.11817737	10.01864677	9.914715078	10.07493805
sub_177	0.06624566617137197	0.32961862308073303	26.291592	2.092218385970933	0.17568006551026394	9.19107477227972	0.6202669	0.0	9.40377492	9.373844842	9.410487352	9.120834814	9.113263151	9.039928609	9.078392641	9.062547978	9.038779092
sub_178	0.10017335314512135	0.3312511721173127	25.662367	4.901151045997367	0.06736285313282545	11.13835211607163	0.4930573	0.0	11.11813943	11.2686636575	11.207017025	11.1922966125	11.1557647075	11.1227897575	11.0769582375	11.07586249	11.06048842
sub_179	0.05876317837684851	0.32961862308073303	26.27373	15.471897413081104	0.2522270682223081	11.3834813776618	0.6487081	0.0	11.10530437	11.02274336	11.17665957	11.36736288	11.47405756	11.52933151	11.63216808	11.55113335	11.5666676
sub_180	0.6069659661784476	0.7120686808651148	26.907381	2.141221350498217	0.10776128403051864	9.448088343119306	0.01611012	0.0	9.650356163	9.7343420025	9.4671412295	9.4585391495	9.41993543575	9.38493607	9.42503929375	9.3140581845	9.334883116
sub_181	0.15258614589966746	0.3616411804393693	24.243454	16.205555261519667	0.04521284537121483	11.245732385319242	0.34389812	0.0	11.27448709	11.082157175	11.20053021	11.206634135	11.262961905	11.26577791	11.278054725	11.321156845	11.288352165
sub_182	0.031663482629307294	0.32961862308073303	26.484848	17.703816815211525	0.09326940172958212	12.60540249662826	0.77353764	0.0	12.55164707	12.54079419	12.51395163	12.55003187	12.57402155	12.65024867	12.68751596	12.69429686	12.73082835
sub_183	0.2837154178164579	0.4401976327977002	26.112478	15.37694096617437	0.17226086660115886	10.549878185167236	0.12141935	0.0	9.920562129	10.38624257	10.39574443	10.48718949	10.55866059	10.67977465	10.68785261	10.73456975	10.69592345
sub_184	0.06178801386825161	0.32961862308073303	24.686165	11.786775488420965	0.193526846964453	11.017352908693562	0.63868445	0.0	10.41461063	10.82588201	10.99115111	11.25911414	11.1887851	11.12885986	11.10986884	11.04669662	11.0080177
sub_185	0.18394891388947854	0.37411231811306106	25.71527	14.324492659442015	0.06784716529091167	11.817848902304263	0.26872092	0.0	11.572195845	11.741127205	11.781271025	11.81839934	11.85036171	11.83036311	11.92005898	11.846033575	11.858063805
sub_186	0.7054588551616784	0.7806732183958279	27.321203	2.608982727336642	0.6764354440454239	8.798785678239158	0.009805955	0.0	9.9572469605	9.684503215	9.2149230075	8.807957849	8.7118004615	8.4827965515	8.348346854	8.0530636225	8.141640837
sub_187	0.23489351163942546	0.41106364536899453	26.806002	16.211969143070668	0.6170226318700531	8.018781189031792	0.17856699	0.0	6.83722679	7.388660434	7.537583939	7.789254651	8.089425298	8.397162467	8.55695865	8.732641429	8.481204574
sub_188	0.1025260029717682	0.3312511721173127	24.760132	14.580580281196898	0.0908698223035993	12.502651237575202	0.4868147	0.0	12.42454008	12.1855237	12.43010908	12.47805896	12.49648348	12.52488733	12.58768977	12.60238859	12.4815488
sub_189	0.09794452699356117	0.3312511721173127	25.977133	2.4806334552213203	0.17766361326323654	8.818470994955518	0.50042367	0.0	9.204543767	8.912014227	9.157467217	8.900146594	8.766230994	8.755137436	8.669347148	8.64842806	8.80598515
sub_190	0.282530248354914	0.4401976327977002	25.615881	15.084508086462073	0.08592655872388481	9.510608865016613	0.122818045	0.0	9.2265400385	9.423514591	9.519521308	9.4800011455	9.484327987	9.547602149	9.5943780675	9.6202047155	9.5573633575
sub_191	0.22229887497346634	0.3982854843274606	26.68706	2.123688710244739	0.09163482197462386	10.904594981432671	0.19945903	0.0	11.0742695	11.01812121	10.98743301	10.90686335	10.85828617	10.87837004	10.83387068	10.8231868	10.83882745
sub_192	0.5051829052571994	0.6309545829145935	26.33853	2.0959535887550405	0.17268101480433365	11.890363776475793	0.027905326	0.0	12.28048113	12.45342022	12.00572528	11.95775396	11.8112284	11.82963142	11.84064769	11.76988375	11.65047289
sub_193	0.13293355975376778	0.34793914335551396	25.79003	4.10461068151013	0.16311061973069615	12.954302909473983	0.39486507	0.0	12.94174105	13.18771352	13.12160863	13.07848763	12.90788698	12.84249419	12.87946829	12.81216239	12.79224542
sub_194	0.6023668011037996	0.7120686808651148	26.525316	16.88654078567043	0.11442838891944204	9.68586907994086	0.016487177	0.0	9.396776977	9.61261889	9.57189453	9.673244998	9.630855929	9.675991056	9.749361654	9.853865251	9.819677695
sub_195	0.0687221396731055	0.32961862308073303	26.682562	2.9726631316651226	0.1886033301059869	9.677662222639922	0.60996526	0.0	9.832393145	9.915268168	9.859327026	9.723845308	9.661839193	9.610416487	9.541868292	9.502705059	9.591336302
sub_196	0.5698542418453265	0.6861045071817731	26.981258	17.176802575918554	0.1198688385624157	8.859623837920848	0.019728879	0.0	8.620354037	8.728344786	8.747511834	8.790370078	8.847599488	8.810812107	8.82750147	9.038516696	8.946441667
sub_197	0.383234274393264	0.5315830257713017	24.810854	14.215572179162958	0.12485698911175745	9.143032827701337	0.059161037	0.0	8.64930786	8.978606752	9.049596551	9.189349558	9.225377667	9.24024798	9.251480317	9.1869199	9.382846205
sub_198	0.09339842920823604	0.32961862308073303	24.570166	22.289640885595826	0.10328718567494705	10.769346591725366	0.5167923	0.0	11.138664	10.73587019	10.72070168	10.69507623	10.5931697	10.77612407	10.78383255	10.78637271	10.88381081
sub_199	0.8482629307294983	0.8655157361002678	26.278269	3.764084739893578	0.0472745432461177	6.702307570970993	0.004555409	0.0	6.902685654	6.739628048	6.732195068	6.748011546	6.707646438	6.671103319	6.674696243	6.593883332	6.557244551
sub_200	0.19279346210995543	0.38215581012638006	26.87899	2.5667544908433104	0.1982826227645872	8.786924130864254	0.25107786	0.0	8.967987907	9.037065335	8.971279649	8.77630733	8.754006472	8.707471726	8.648595499	8.61375821	8.629687953
sub_201	0.3339170735158848	0.49028799574771376	26.216646	15.855533565929413	0.10934951775262693	8.853640085089243	0.08352741	0.0	8.621612281	8.835790949	8.729308653	8.846362742	8.871863697	8.9133435	9.017480776	8.896001163	8.975266386
sub_202	0.17662562796292366	0.3662982280579394	26.755138	16.18120761029433	0.20446738025937894	7.474033266373824	0.28363398	0.0	7.152364667	7.287634946	7.455020521	7.334154714	7.490978482	7.727730763	7.662493383	7.752058069	7.668225941
sub_203	0.4871400268874266	0.6186883885785459	26.756514	3.832588258778004	0.10722283046262124	10.20378269956247	0.030994091	0.0	10.33004922	10.28814678	10.3246692975	10.2303109535	10.2308128185	10.144570697	10.1611374715	10.0987274345	10.078769234
