ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT4_REP1	ZT4_REP2	ZT4_REP3	ZT8_REP1	ZT8_REP2	ZT8_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT16_REP1	ZT16_REP2	ZT16_REP3	ZT20_REP1	ZT20_REP2	ZT20_REP3
sub_1	344.237	298.949	302.333	418.218	245.189	389.634	515.777	526.132	475.313	452.989	481.062	480.151	444.834	414.073	334.065	380.261	428.935	425.812
sub_2	1142.06	1042.59	1092.58	1127.48	839.286	1063.37	1342.89	1043.87	1034.95	1396.26	1494.24	1511.03	1287.37	1667.67	1346.38	1520.07	1891.37	1545.03
sub_3	33.7117	27.1234	20.1684	35.4141	36.6482	35.7269	38.327	31.4818	31.5055	26.5962	24.8634	31.103	22.1849	30.9278	18.4682	30.1954	34.9874	23.7954
sub_4	416.676	415.086	415.281	454.788	305.799	454.303	470.399	503.324	475.428	527.753	496.447	550.965	504.752	464.183	447.035	455.005	465.779	391.148
sub_5	583.614	522.852	470.389	512.566	547.164	526.341	628.576	697.602	742.275	689.516	634.211	591.153	602.988	557.722	553.789	471.826	580.553	504.434
sub_6	192.753	214.009	198.798	184.438	200.469	192.563	178.267	173.745	193.974	143.415	165.717	165.735	175.669	165.987	138.053	166.192	194.913	167.929
sub_7	1534.54	1412.47	1424.52	1340.77	1258.92	1354.75	1170.66	1188.77	1165.82	1225.46	1154.22	1244.11	1006.81	1119.19	1314.36	1216.01	1331.25	1178.78
sub_8	659.7	714.027	795.222	703.001	745.441	748.04	763.52	820.02	800.905	820.391	707.475	625.895	669.709	618.573	710.301	593.716	591.459	552.99
sub_9	284.208	298.972	276.039	246.581	208.34	254.919	213.012	206	238.086	219.69	236.623	223.464	237.691	235.704	268.905	241.589	250.796	249.178
sub_10	310.436	412.246	410.458	354.395	399.738	385.502	442.02	505.132	450.083	524.946	546.531	497.554	541.268	436.271	480.737	450.459	396.201	353.756
sub_11	427.22	520.356	480.395	497.428	507.945	510.854	495.681	547.698	561.194	429.134	483.234	407.448	443.944	401.397	412.628	435.016	419.576	360.164
sub_12	40.8099	44.2106	36.6466	34.4988	41.133	40.217	37.231	44.0422	51.6731	64.1102	52.0631	53.1487	58.8231	61.1628	48.0067	54.1801	56.9188	60.3522
sub_13	2060.1	2172.21	1774.44	1759.57	2422.65	1806.74	1720.84	1658.56	1769.37	1569.33	1742.37	1798.58	1729.19	1830.43	1874.81	2147.46	2698.3	2605.44
sub_14	115.079	116.73	110.043	96.291	89.8891	99.5589	126.408	117.828	125.563	141.557	155.828	141.433	126.812	112.096	129.436	141.174	114.074	126.436
sub_15	917.906	894.482	1081.01	1093.18	894.354	1143.91	1179.22	1354.79	1205.8	1113.14	1167.89	1009.84	1041.23	715.266	837.946	936.768	939.637	682.234
sub_16	264.5	277.99	273.87	308.233	180.611	325.306	351.68	349.951	342.193	283.839	254.88	291.067	314.501	216.906	268.387	237.086	210.805	184.598
sub_17	3005.48	3617.86	2607.95	3622.71	3393.41	3307.21	2476.6	1994.38	2876.12	2343.57	2161.34	2131.24	2413.07	2047	2302.22	3314.83	3139.56	2605.74
sub_18	209.29	227.237	216.406	276.021	177.044	267.322	248.281	255.24	247.118	199.988	187.219	200.696	208.828	172.401	198.338	181.498	172.744	155.252
sub_19	1391.71	1384.28	1265.87	1123.47	1755.86	1465.72	1540.23	1556.73	1894.64	1683.91	2080.5	1952.67	1856.73	2122.1	1959.83	1484.37	1930.75	1191.04
sub_20	258.462	293.094	253.886	332.407	318.962	367.487	331.162	374.171	343.049	365.39	269.893	257.564	226.558	234.494	333.126	267.077	252.713	221.235
sub_21	583.837	494.936	605.265	658.849	476.892	612.572	729.113	747.557	772.348	727.446	718.662	763.754	650.123	592.545	539.636	534.225	595.999	557.526
sub_22	114.908	106.335	124.417	127.596	127.087	125.114	110.646	133.124	134.712	123.837	109.238	114.023	111.399	107.61	107.016	99.3777	110.58	107.831
sub_23	501.575	579.692	520.479	342.74	426.616	347.601	320.828	310.614	394.355	389.73	381.187	360.675	473.686	532.531	513.66	382.655	379.533	458.774
sub_24	106.09	94.6147	102.713	96.7321	104.302	93.6655	92.5181	97.1647	81.6122	89.7694	93.0139	93.6106	88.8216	95.6267	107.719	121.053	108.902	136.967
sub_25	68.3107	90.7429	68.47	97.71	93.0635	88.6577	99.9343	93.8798	87.0267	87.9498	84.63	78.0928	75.1416	80.0474	72.4621	79.3825	81.4625	79.478
sub_26	129.416	147.972	185.579	109.159	126.709	116.082	108.777	116.302	98.2165	94.9661	123.057	129.965	118.71	139.761	124.061	139.847	146.82	153.028
sub_27	360.749	330.4	347.555	415.779	470.485	413.976	473.887	495.867	570.667	447.229	496.385	411.082	358.938	452.663	362.868	369.335	444.545	370.013
sub_28	54.8158	65.8441	58.4405	56.6869	33.7724	48.929	41.1611	44.4004	41.1973	34.4554	50.2505	42.8768	66.2164	52.4414	54.3092	52.1588	50.4534	49.7072
sub_29	116.645	150.938	118.495	113.805	88.2594	110.169	76.536	84.44	109.012	86.5593	93.997	88.6343	87.7803	124.13	101.704	118.195	109.149	134.666
sub_30	181.396	177.512	187.405	153.897	217.967	158.2	145.199	132.968	117.973	129.509	150.446	135.094	142.559	165.405	151.846	164.65	150.733	199.652
sub_31	129.203	168.588	149.726	112.682	131.613	131.354	110.766	99.5364	123.893	103.837	97.6326	96.0136	116.467	107.263	125.557	123.404	108.449	118.098
sub_32	193.555	209.289	189.542	171.936	191.482	201.196	225.007	220.918	233.387	232.321	213.859	195.196	198.962	214.781	204.181	174.288	168.947	167.271
sub_33	456.506	488.319	512.093	478.906	357.591	462.304	474.447	497.049	501.395	556.827	501.633	570.835	635.473	512.462	545.191	459.169	465.715	409.739
sub_34	107.788	105.351	109.453	150.346	118.692	141.967	112.374	131.668	118.943	132.648	118.436	118.291	115.743	98.8281	103.696	104.42	99.9102	88.8889
sub_35	163.834	180.22	162.439	195.483	176.949	179.662	140.441	164.353	203.22	158.948	166.747	155.646	147.364	148.579	138.779	151.498	130.877	129.504
sub_36	83.5192	68.9307	77.458	70.0353	75.4159	73.1835	66.6168	66.0849	67.5557	60.9398	65.609	66.3802	57.7121	72.62	60.1029	72.7103	67.9117	85.9003
sub_37	49.768	53.5523	40.6704	81.3928	69.6986	87.1955	74.2149	72.0507	67.8277	60.2408	52.693	56.5398	52.9268	42.289	44.4329	51.088	47.1886	43.3263
sub_38	367.784	346.915	385.212	287.412	243.476	244.508	264.177	282.805	271.789	306.983	397.878	292.605	326.22	290.731	331.368	441.887	396.174	421.838
sub_39	998.352	1019.53	1054.08	1035.97	1108.3	1276.43	1038.41	1254.05	1074.71	880.063	618.666	842.106	911.31	894.885	875.082	928.207	950.233	785.375
sub_40	1339.87	1340.52	1384.16	1387.35	1423.94	1709.83	1377.97	1652.52	1433.22	1183.38	828.16	1127.56	1202.28	1192.04	1175.9	1237.06	1267.41	1074.18
sub_41	1335.94	1269.13	1299.64	1347.68	1300.64	1594	1327.44	1562.78	1359.71	1149.03	828.36	1114.91	1193.13	1121.92	1173.26	1231.79	1228.42	1042.16
sub_42	1227.95	1230.26	1271.47	1273.54	1308.76	1566.89	1263.76	1516.67	1314.65	1086.6	760.483	1035.27	1102.47	1093.26	1078.4	1134.87	1162.67	985.661
sub_43	186.19	207.472	163.201	264.66	189.099	268.147	246.726	298.512	301.057	177.42	241.933	180.028	228.329	163.336	190.478	149.961	121.615	110.692
sub_44	1083.15	1290.77	1122.36	1110.88	1079.3	1124.06	865.41	951.244	982.463	843.64	837.855	780.685	909.694	875.043	807.723	904.908	835.607	830.13
sub_45	385.627	470.978	410.144	370.108	295.433	338.503	303.686	298.799	405.662	361.086	366.864	411.505	437.007	544.532	520.314	401.357	493.451	344.997
sub_46	226.252	194.402	194.686	186.865	146.731	184.934	161.713	158.565	144.438	147.555	117.958	144.753	171.084	142.059	178.804	194.558	186.969	147.411
sub_47	99.2072	108.402	90.3959	135.133	90.3366	135.645	137.096	137.177	141.208	126.883	124.962	126.287	124.191	103.647	95.3121	101.511	116.962	126.056
sub_48	427.802	501.99	436.623	481.636	431.451	530.695	446.742	536.803	551.089	451.771	490.029	487.134	464.005	395.315	405.463	413.534	390.676	338.836
sub_49	108.591	102.826	83.2148	176.345	229.352	237.729	242.327	215.241	354.129	183.52	129.008	180.56	152.021	146.511	119.167	154.054	136.754	158.845
sub_50	423.533	424.343	436.515	430.097	377.574	425.064	440.48	404.678	480.559	486.593	473.598	492.49	454.672	502.49	448.485	437.417	427.689	400.311
sub_51	302.457	263.248	290.662	177.759	212.418	209.315	107.674	127.12	175.238	92.563	112.369	135.392	128.744	177.365	296.635	161.974	201.441	139.576
sub_52	90.6113	96.3058	80.3848	97.4628	97.4048	109.969	117.547	122.052	128.379	112.801	114.532	94.2533	101.925	90.6054	83.0162	89.6258	99.5972	108.832
sub_53	316.819	322.662	255.881	440.023	399.008	425.306	506.713	405.157	520.099	587.99	493.23	555.27	458.606	438.248	443.4	477.325	464.755	460.553
sub_54	2849.11	2880.23	2893.25	2651.27	2986.96	2857.4	2401.17	2758.75	2555.17	2288.51	2218.35	2202.07	2572.34	2331.37	2112.45	2383.35	2408.46	2055.21
sub_55	3091.22	3225.91	3188.32	3025.32	3303.48	3229.36	2680.48	3179.5	2835.58	2543.56	2505.17	2492.17	2984.98	2589.24	2334.99	2683.62	2666.86	2205.15
sub_56	83.4207	83.1157	73.2266	92.0547	68.8965	107.231	108.446	125.261	124.323	104.984	87.5462	87.3041	102.129	79.0612	62.1137	60.3036	82.1166	69.9243
sub_57	666.549	598.993	633.362	732.706	652.87	686.867	681.637	661.112	668.471	624.589	565.675	622.205	619.394	557.07	583.032	651.487	627.39	509.102
sub_58	942.313	857.595	794.825	739.519	654.286	704.963	638.213	664.305	717.8	700.77	704.611	730.532	868.816	792.846	895.927	868.747	933.9	761.739
sub_59	517.383	525.163	639.836	563.407	654.385	629.542	667.119	823.229	960.346	869.864	740.841	693.252	705.297	613.944	566.249	468.937	629.057	541.909
sub_60	47.214	48.6526	41.5233	64.0782	48.5689	57.4076	60.242	57.1326	63.5718	64.0002	53.7199	52.3361	52.6907	52.2942	45.971	48.2322	40.773	42.945
sub_61	214.136	247.473	231.382	197.273	157.074	170.251	81.3862	100.709	128.403	95.8313	93.592	130.317	129.562	137.983	164.751	147.163	142.906	128.266
sub_62	43.3614	34.9485	38.9499	47.921	38.7035	42.0187	41.9273	49.5411	47.0519	39.7601	36.0541	41.2195	35.754	39.793	31.6316	32.9598	30.1364	37.8526
sub_63	45.9799	43.3542	38.3256	41.4759	30.5586	44.0039	55.577	45.2124	43.4078	49.8104	47.7059	52.5663	58.1352	48.5477	54.8021	47.1947	56.0238	60.752
sub_64	92.8534	121.835	151.148	138.903	143.918	143.818	138.906	153.32	155.035	137.93	148.177	124.542	116.716	119.918	120.497	121.587	128.235	130.434
sub_65	284.902	269.324	250.133	225.432	284.953	242.021	228.339	270.566	269.458	298.258	275.313	271.35	393.176	357.231	302.475	261.907	291.068	308.729
sub_66	87.5011	97.6073	79.8361	76.4884	61.9593	80.739	78.4913	73.2866	75.8453	78.5025	77.3678	73.3687	81.0569	81.6779	79.0346	84.1528	93.1871	96.8873
sub_67	266.989	265.336	249.8	282.119	260.518	294.926	308.78	333.815	348.228	304.81	295.037	280.183	265.921	231.966	268.281	244.14	282.428	206.124
sub_68	120.048	140.555	131.241	138.739	133.429	130.421	125.637	118.069	132.161	108.427	100.873	108.396	114.991	106.043	116.514	118.426	101.029	123.642
sub_69	594.52	667.777	836.044	610.814	626.178	641.089	502.205	543.771	537.797	346.949	398.606	389.116	385.268	565.522	565.152	443.501	481.449	627.337
sub_70	721.634	719.173	613.112	757.036	672.615	828.691	852.92	959.123	817.572	931.654	958.192	866.041	775.433	691.533	675.529	638.361	800.772	619.045
sub_71	152.203	172.041	163.901	204.614	134.941	214.196	198.559	217.451	221.265	175.03	179.654	190.19	181.027	153.3	143.931	141.301	160.493	110.533
sub_72	228.04	261.876	261.237	245.806	205.207	227.165	240.052	249.388	268.578	296.472	329.546	270.157	299.984	233.352	260.971	239.718	220.968	225.009
sub_73	114.274	137.369	143.872	167.645	149.312	142.49	148.262	120.657	143.12	125.436	129.897	115.589	119.775	127.856	98.0123	112.064	116.896	111.76
sub_74	212.81	244.854	246.599	176.325	208.084	146.31	114.499	142.431	121.414	109.473	62.2617	114.906	224.958	197.74	240.304	208.818	213.703	164.966
sub_75	163.299	202.162	197.952	136.151	140.072	136.902	117.075	129.689	143.511	122.07	133.353	112.925	172.69	159.532	162.407	150.377	144.874	143.125
sub_76	368.001	338.268	329.134	323.64	343.22	328.487	329.37	341.622	360.522	370.502	362.035	338.915	362.501	380.89	372.964	353.196	392.961	368.104
sub_77	15.5147	12.7938	15.4064	15.1196	17.6453	15.6419	14.7375	17.8279	18.9053	19.6557	22.9361	21.5535	21.0365	18.3648	18.3025	16.2236	14.9605	21.4589
sub_78	935.24	1003.58	939.497	898.48	859.597	828.68	873.463	808.116	797.662	816.852	885.43	895.758	1030.79	919.595	875.32	986.343	982.012	905.782
sub_79	139.76	150.739	178.851	163.388	134.155	116.783	134.83	115.65	140.198	117.653	146.7	135.537	151.993	183.76	169.233	159.431	165.917	203.633
sub_80	577.344	590.335	610.271	667.172	563.394	613.652	629.363	602.085	647.385	660.476	627.427	619.692	607.914	613.916	599.704	561.235	543.292	475.174
sub_81	519.979	498.112	434.56	371.67	487.3	408.581	528.089	500.74	562.809	604.348	553.225	573.502	527.369	520.588	490.765	484.455	520.28	433.8
sub_82	333.096	364.418	355.857	307.088	359.302	321.081	296.83	357.606	355.704	366.419	376.094	384.375	448.791	408.708	385.302	312.619	333.583	293.673
sub_83	158.18	130.216	128.495	220.987	162.989	221.266	219.715	231.745	242.327	211.042	182.302	174.804	202.996	158.783	152.924	164.01	185.442	141.255
sub_84	322.696	364.758	378.23	361.439	322.511	431.861	460.274	544.034	495.222	409.32	369.995	362.716	393.126	303.272	331.887	253.484	256.132	216.887
sub_85	925.852	892.611	830.445	873.422	774.67	894.336	893.063	817.138	804.024	901.028	980.275	941.533	922.653	981.952	899.827	997.238	1037.15	1132.64
sub_86	293.304	347.923	368.026	366.069	377.986	344.409	361.117	344.437	330.334	295.55	289.64	275.883	282.71	273.303	315.521	310.995	319.474	254.949
sub_87	410.858	419.594	471.827	494.337	387.016	523.346	494.353	549.939	526.313	530.244	470.426	511.782	489.98	419.609	477.495	434.586	414.266	330.184
sub_88	498.603	668.951	581.028	474.325	600.991	491.741	377.901	460.701	448.147	425.448	360.864	358.832	473.687	485.513	495.22	454.198	431.651	489.386
sub_89	220.744	248.99	226.62	292.743	312.043	262.056	298.916	285.404	314.291	273.419	273.511	204.9	241.96	261.119	223.542	214.284	224.006	225.949
sub_90	255.382	318.698	296.218	380.126	317.095	327.378	380.609	348.321	406.809	360.768	338.86	270.794	300.033	300.473	334.67	286.666	268.616	310.997
sub_91	154.094	160.326	130.221	184.511	161.713	194.058	178.63	192.403	218.833	202.715	159.443	158.29	153.978	158.02	162.948	129.851	152.38	142.784
sub_92	79.0114	89.9546	46.1571	95.7195	73.5951	106.663	97.8051	114.415	125.685	109.735	116.212	88.2581	94.6248	95.6985	98.9566	69.433	93.5359	91.8286
sub_93	214.647	220.252	178.277	261.782	256.77	226.478	307.649	273.961	290.998	298.782	262.064	189.317	221.033	233.62	250.852	198.529	238.359	205.685
sub_94	171.022	175.684	149.189	139.182	164.236	153.662	181.75	161.144	145.651	198.449	195.673	180.471	172.772	211.267	200.606	180.752	203.105	210.979
sub_95	677.105	700.111	732.683	756.679	709.425	834.036	740.58	821.506	860.884	749.023	721.097	755.89	690.226	742.997	792.557	657.606	686.129	564.59
sub_96	83.8915	77.3332	88.829	71.2192	40.37	58.158	103.286	151.79	111.467	130.517	246.952	138.978	129.834	174.186	115.718	103.959	165.736	131.608
sub_97	161.998	168.912	186.527	184.629	138.858	208.993	183.711	214.265	194.553	192.212	169.555	160.929	155.946	132.364	136.758	156.896	143.591	93.9701
sub_98	2951.97	2920.51	3022.91	3036.97	3901.6	3281.79	2670.41	3136.67	2918.25	2941.43	2778.06	2640.03	2690.58	2576.31	2748.86	2534.2	2741.7	2158.54
sub_99	947.577	860.099	845.484	1024.5	921.732	1041.54	998.649	1117.65	1008.81	1037.72	874.794	1008.3	968.254	837.803	861.465	859.703	868.194	721.179
sub_100	67.1891	58.6599	64.2041	69.572	44.665	79.593	109.136	87.9359	164.592	137.051	98.3245	121.685	119.043	97.4204	64.1993	87.8509	80.1691	89.1762
sub_101	74.1431	69.0326	65.9256	69.8712	79.0007	83.1726	87.4363	85.5056	93.2646	76.4611	76.1847	77.0319	76.8098	70.7006	68.9681	64.4073	64.7219	75.2737
sub_102	259.549	301.034	256.237	245.117	208.401	219.316	269.659	293.375	260.53	306.626	319.127	285.354	325.76	305.615	276.98	294.202	341.678	291.02
sub_103	408.406	380.64	609.992	781.394	689.56	1001.86	514.711	442.493	453.647	427.324	434.161	432.864	378.403	400.628	408.404	480.631	315.198	314.468
sub_104	182.779	212.852	185.778	251.394	207.683	320.215	304.021	311.686	404.515	292.598	237.246	265.662	301.807	235.976	221.826	215.601	221.169	245.267
sub_105	100.887	119.844	78.1929	71.4805	104.066	113.788	107.391	230.923	155.654	160.587	238.784	139.572	161.82	143.667	158.571	66.6337	109.236	71.3859
sub_106	163.969	145.407	157.82	180.643	142.352	171.688	180.31	190.754	179.863	188.274	174.282	173.121	162.15	145.599	159.952	143.19	161.824	148.856
sub_107	423.879	600.734	441.933	388.598	491.323	356.715	344.215	308.434	345.608	408.537	337.947	383.701	456.463	434.55	445.114	429.214	409.511	415.488
sub_108	184.711	242.232	237.002	179.022	150.844	158.606	158.411	154.834	195.887	220.562	276.493	208.683	242.888	272.795	218.198	187.043	241.615	219.11
sub_109	423.697	605.948	446.185	603.329	566.022	611.021	408.495	477.846	525.375	385.815	403.793	417.835	419.102	357.773	373.005	489.168	457.816	386.024
sub_110	1026.18	887.095	908.054	1068.65	967.633	1065.16	1105.81	1057.85	1109.39	995.957	921.532	920.577	1001.45	853.194	917.144	892.761	972.252	757.449
sub_111	385.88	456.792	478.708	423.246	411.38	355.176	369.688	341.554	370.522	637.089	413.926	625.137	706.448	550.583	650.528	623.303	580.013	554.803
sub_112	121.723	131.156	128.149	145.91	126.918	148.454	132.482	146.822	140.797	122.336	123.86	121.745	123.445	100.181	103.79	118.598	124.999	90.3052
sub_113	4375.46	4003.73	4151.19	3934.36	3555.31	3728.84	3230.9	3852.05	3134.96	2923.37	3612.47	3354.2	3860.8	3775.74	3179.86	4028.64	4313.81	4265.75
sub_114	193.73	171.678	219.64	242.173	219.19	241.639	219.331	250.645	302.142	276.494	380.009	300.168	239.493	224.263	270.344	231.632	228.04	198.243
sub_115	231.337	231.897	256.299	253.739	306.139	263.201	229.535	269.026	224.889	205.174	169.716	177.641	213.474	165.652	180.297	197.513	210.165	153.72
sub_116	1963.93	1894.09	1899.59	2031.41	2081.03	2289.58	2045.37	2530.64	2383.85	2032.53	2108.85	2066.32	2228.28	1844.25	1987.04	1836.88	2024.32	1462.89
sub_117	153.853	160.442	141.973	126.117	124.525	136.462	132.43	116.495	134.35	146.264	152.543	138.348	155.627	152.021	144.105	142.042	164.871	179.482
sub_118	181.138	181.959	175.673	182.609	158.866	176.657	191.873	188.591	206.684	212.421	190.143	183.547	175.34	146.716	164.697	159.541	150.103	144.529
sub_119	77.527	75.3725	85.0495	72.2702	78.9568	83.9254	59.4155	66.3975	67.7369	63.4774	61.3531	53.3978	74.9334	60.7182	58.1396	63.6912	65.5924	62.3103
sub_120	633.058	640.509	585.107	511.556	513.791	535.863	702.499	627.484	823.563	1010.21	767.243	771.896	751.79	599.116	560.885	597.306	598.883	571.483
sub_121	398.151	477.411	441.985	500.551	478.605	541.656	405.386	439.059	440.994	361.665	313.398	332.841	375.837	374.729	398.482	375.384	353.054	284.201
sub_122	274.084	329.258	349.27	326.825	314.648	398.47	349.238	352.801	374.287	367.549	342.471	347.476	321.014	258.119	273.722	283.355	251.26	216.409
sub_123	244.957	242.219	217.338	248.371	300.124	265.969	270.161	254.084	295.248	254.688	250.782	226.712	250.811	228.755	231.715	212.43	233.079	222.394
sub_124	692.62	709.037	637.477	628.952	614.896	559.739	596.05	512.526	640.956	786.543	930.5	677.255	790.5	749.907	640.893	666.426	598.03	642.311
sub_125	898.997	939.163	959.288	890.144	740.634	947.971	987.626	904.019	1070.69	1043.46	1069.93	1055.57	1079.11	1005.61	993.245	1009.44	926.182	857.614
sub_126	76.2152	68.3375	69.1636	74.1023	63.8196	77.2896	78.9669	75.6312	77.6143	59.6985	58.9335	66.702	63.2221	55.2292	49.9956	63.0259	56.2382	53.9103
sub_127	952.146	893.401	959.127	1145.16	1061.59	1219.47	1126.94	1191.43	1196.91	996.132	937.36	1037.97	1036.85	833.128	855.743	1002.92	944.997	788.233
sub_128	226.911	268.873	233.029	260.558	237.814	214.536	247.406	234.117	289.995	346.732	394.931	300.719	279.74	310.044	277.983	283.381	285.188	271.555
sub_129	228.441	238.118	222.57	202.796	153.906	179.328	166.851	168.647	181.023	209.991	194.305	183.196	223.138	182.813	212.025	200.107	232.751	204.376
sub_130	58.9794	60.9946	42.4411	83.4278	69.273	86.0043	81.0873	116.288	100.279	69.2709	60.6586	78.5655	73.9017	58.8746	52.0451	71.0581	75.1247	55.796
sub_131	471.211	460.472	366.643	417.164	328.26	404.866	418.335	431.399	425.879	497.866	475.76	443.818	495.271	515.743	462.981	460.958	541.07	530.91
sub_132	165.272	172.649	172.019	162.551	169.919	170.897	217.579	223.04	268.37	270.906	256.184	234.444	231.833	204.98	194.928	172.477	221.872	164.781
sub_133	1088.94	1183.42	1090.92	1032.71	929.078	1131.37	972.707	1011.7	1054.81	932.099	1035.52	1034.44	1132.71	1192.21	1066.23	1232.21	1416.01	1246.03
sub_134	1324.48	1488.42	1481.46	1296.08	1136.08	1335.76	1260.17	1300.9	1284.36	1180.03	1282.99	1306.54	1445.62	1499.15	1395.01	1547.53	1578.53	1407.04
sub_135	423.053	335.659	199.005	153.718	152.63	140.502	119.632	148.73	141.012	96.6127	124.216	126.29	139.781	142.629	117.841	163.564	136.765	164.155
sub_136	111.746	106.287	88.8511	74.4431	87.5798	77.6142	88.4709	70.8083	77.1797	115.178	148.855	112.143	86.178	131.026	127.243	132.095	138.168	178.312
sub_137	162.762	198.25	156.62	156.656	158.666	178.582	123.736	123.969	157.164	147.775	141.294	142.185	153.747	150.118	156.577	160.671	160.999	156.786
sub_138	173.938	201.686	197.282	149.961	175.166	137.186	117.369	108.977	132.665	148.244	148.166	134.392	163.295	183.848	174.384	145.418	143.79	174.927
sub_139	45.5182	51.3254	53.504	37.515	24.6414	38.1289	39.0498	35.0204	32.2392	32.1132	32.4768	30.3287	49.9696	35.5114	45.0405	52.0177	54.7198	46.3465
sub_140	176.01	192.66	181.497	183.332	164.506	207.227	205.503	196.328	225.317	186.151	189.191	163.226	170.615	164.542	139.359	148.854	153.373	155.67
sub_141	168.146	199.125	169.067	262.079	219.157	266.974	240.202	257.09	308.762	184.613	159.727	206.306	236.334	151.318	197.052	176.902	158.459	137.982
sub_142	257.605	253.592	235.036	257.07	270.551	267.902	219.854	248.107	285.613	217.39	220.768	212.993	230.098	220.503	205.804	226.94	242.566	214.871
sub_143	142.917	154.294	130.464	190.768	188.969	184.114	155.97	197.185	190.126	175.695	163.116	161.137	156.952	117.426	130.752	162.633	171.685	136.436
sub_144	208.065	201.99	190.576	248.922	248.602	227.811	241.959	260.231	313.907	288.664	278.337	226.279	210.392	255.641	220.032	177.055	249.437	191.161
sub_145	2598.1	2843.85	2268.02	3773.14	3660.32	4023.19	4788.39	5085.54	4792.48	5130.92	5430.5	4712.13	2699.13	2784.97	2485.87	3242.13	3487.34	4257.41
sub_146	256.345	315.482	277.204	279.654	224.876	247.462	224.919	215.651	239.703	178.281	160.836	162.815	277.413	227.298	237.771	237.051	258.333	263.529
sub_147	635.084	652.892	653.325	717.371	578.838	666.746	697.661	696.174	719.324	766.945	740.696	741.97	745.156	656.124	709.392	649.067	661.359	566.11
sub_148	186.275	187.689	201.158	195.054	199.382	188.869	163.151	161.641	183.736	135.107	146.022	156.008	154.892	145.477	167.536	168.72	149.198	136.647
sub_149	244.817	287.061	263.595	249.672	284.123	249.677	289.1	258.031	296.966	291.412	251.767	248.641	239.922	224.088	211.352	204.921	226.212	228.06
sub_150	931.779	1007.62	942.839	1100.17	1176.01	1089.59	1038.05	1087.88	1174.96	865.176	813.661	867.506	953.528	848.214	813.112	934.12	915.647	819.548
sub_151	209.612	217.883	178.177	185.163	212.498	173.185	136.049	157.062	150.972	109.917	139.259	125.843	184.182	203.646	180.563	175.102	196.412	226.042
sub_152	149.582	174.025	177.476	182.441	163.119	188.704	160.185	177.941	196.839	156.984	179.389	155.451	168.269	143.557	155.358	144.582	152.709	139.277
sub_153	133.874	140.018	136.033	106.725	101.383	133.319	82.1629	88.2507	105.299	77.6634	69.5896	82.1614	123.87	81.207	111.172	96.1599	86.2227	81.9026
sub_154	998.015	805.357	813.255	1037.57	844.863	979.989	1118.83	1167.22	1060.35	1127.55	1104.67	1085.18	944.677	915.474	911.816	903.229	1044.88	858.661
sub_155	76.4343	100.072	96.3924	117.744	88.3587	107.512	191.712	158.054	142.146	145.688	150.156	135.068	107.859	78.7032	83.4792	108.252	97.2669	103.073
sub_156	178.563	194.134	198.773	170.833	167.712	154.985	159.323	166.648	165.389	177.437	174.665	167.744	223.234	184.133	173.488	176.368	195.176	162.541
sub_157	25.1597	33.8018	18.3234	47.682	40.8905	41.9851	36.9828	43.1613	53.2531	45.7076	36.1147	37.358	39.1931	31.6532	26.494	26.6759	26.8154	29.4231
sub_158	82.2901	85.378	80.5642	70.8521	84.6199	73.0331	74.6049	65.7329	69.1593	77.3944	71.7313	75.3432	89.7631	87.8652	92.1102	85.4019	71.2215	105.873
sub_159	2140.86	2378.94	2154.27	2145.98	2235.5	2246.66	2252.21	2250.27	2405.31	2452.63	2598.55	2399.36	2368.05	2456.49	2281.88	2231.11	2411.58	2225.78
sub_160	154.561	141.261	153.187	176.905	125.136	156.057	192.864	217.239	191.238	202.924	165.646	193.233	165.623	120.42	154.937	152.476	151.463	117.448
sub_161	806.218	838.425	838.111	676.943	533.036	626.573	458.494	486.791	571.804	463.085	449.352	453.14	670.444	604.22	649.931	603.78	629.941	512.566
sub_162	418.983	439.634	427.226	360.111	321.761	336.897	316.279	337.08	373.844	384.91	379.192	340.992	454.602	462.155	416.726	327.704	363.171	405.004
sub_163	316.359	362.168	317.388	336.232	301.355	265.999	209.808	217.768	242.598	240.683	179.466	227.622	292.48	265.32	258.274	310.292	262.436	219.179
sub_164	1175.41	1068.22	928.081	1003.07	1025.47	1083.6	1589.12	1338.74	1607.47	1962.64	1444.87	1516.77	1390.1	1321.1	1481.22	1318.64	1222.07	950.808
sub_165	2639.34	2683.93	2646.89	2717.87	2604.68	2519.2	2649.96	2786.33	2807.32	2854.9	2751.06	2901.27	2875.82	2976	2927.98	2865.27	3048.62	2676.49
sub_166	140.849	147.587	182.537	147.485	156.235	140.416	160.339	164.06	218.92	217.44	243.75	207.894	192.129	257.975	228.304	156.526	126.648	140.485
sub_167	13.5752	13.9739	14.2269	15.8043	7.61424	16.8221	7.70282	20.5256	22.3254	22.8438	23.6661	23.1269	24.8412	30.2009	23.1347	17.5115	27.4238	16.1318
sub_168	249.98	374.803	367.005	299.05	222.644	342.832	375.358	399.372	507.358	534.736	540.958	501.255	608.096	486.934	428.448	465.161	278.649	524.752
sub_169	909.34	1043.92	1026.54	952.264	828.707	973.725	989.262	1008.17	893.302	1172.62	960.842	1051.17	1247.11	1145.46	1270.77	1007.46	989.389	923.315
