ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_4_REP_1	TP_8_REP_1	TP_12_REP_1	TP_16_REP_1	TP_20_REP_1	TP_24_REP_1	TP_28_REP_1	TP_32_REP_1	TP_36_REP_1	TP_40_REP_1	TP_44_REP_1
sub_673	0.0007075638576381518	0.003580173462767691	24.53787	13.278099452012663	0.2989018941986116	10.856344101321735	0.9963952	0.0	10.59571391	10.4994598	10.97355426	11.12111753	11.00879516	10.88482384	10.57701489	10.43619532	10.99012682	11.18381118	10.87142851	10.85612533
sub_674	0.0007075638576381518	0.003580173462767691	23.658949	10.166684396918722	0.23994077935634087	6.896066846360543	0.9963905	0.0	6.703940104	6.681288284	7.208643686	7.094032409	6.853622617	6.590033716	6.752643308	6.758971489	7.200433042	6.96476407	6.89362927	6.707689196
sub_675	0.0010790348828981816	0.004592929877739002	22.837591	17.810106063771126	0.3620778790325899	6.4933501272285	0.99509263	0.0	6.507972554	6.203285863	6.02789267	6.509091056	6.714196458	6.808071961	6.449185933	6.07527234	6.349976727	6.705166622	6.742100412	6.789837776
sub_676	0.0004422274110238449	0.002904391177519493	23.9531	13.342890049707872	0.3530935982604153	6.32744585398089	0.99739945	0.0	6.209143057	6.164764252	6.217361669	7.02458087	6.663982465	6.276866576	5.915372107	6.053317734	6.243388148	6.665115437	6.460398025	6.117799547
sub_677	5.306728932286139e-05	0.0007687267616628208	24.051737	10.33547257810321	0.9187379849037343	6.0145532705546	0.9986249	0.0	4.765472467	5.814483602	6.989549205	6.725619843	6.081425898	5.48529953	5.019613633	6.253623472	6.776986258	6.604974271	6.237123289	5.39963284
sub_678	0.02768343593009269	0.047156350677504975	21.883852	14.97656984809845	0.20049851271590058	5.5056379369455275	0.7475505	0.0	5.462525862	5.298167754	5.322627551	5.622248254	5.605206058	5.445400872	5.481741055	5.231669298	5.711752138	5.707030995	5.709496571	5.472863965
sub_679	0.005059081582112786	0.013588598567282381	23.926413	6.854412299300418	0.33494911617415135	5.482411675492267	0.962059	0.0	5.299676591	5.688488305	5.940816477	5.505260105	5.208305515	5.131716788	5.653678904	5.811321085	5.698829592	5.605977356	5.409725895	5.192255033
sub_680	0.00012382367508667657	0.0012425602032091775	25.381823	10.907034828982816	0.5616781465489228	5.110413541661077	0.9982237	0.0	4.570897874	4.993251982	5.7409046	5.461899927	5.280308477	4.959942078	4.485953342	4.851979548	5.701365058	5.573173553	5.479304145	5.078284228
sub_681	0.006191183754333828	0.015713053788374624	23.634047	6.018360535076906	0.22115716911816968	5.679678892311044	0.9502	0.0	5.624283206	5.855022234	5.786987353	5.670008277	5.528205007	5.431401448	5.774200711	5.885208637	5.933448168	5.771982353	5.378878111	5.802972148
sub_682	0.0006721856647562442	0.0035252948914405945	23.794542	1.8935095138315308	0.2378950622502353	8.747393628239239	0.9968901	0.0	8.91376615	9.05881108	8.686024053	8.346172428	8.582064321	8.779633702	8.942129571	8.936579893	8.740382452	8.536449402	8.53100694	8.782332595
sub_683	0.061080450010613456	0.08676611967699835	21.928974	12.913387142704376	0.1374503121896044	6.124453467590876	0.5048233	0.0	5.901893353	5.85408623	6.151254586	6.12466327	6.309856419	6.118855074	5.982590309	6.218109402	6.155377846	6.277063307	6.072460575	6.031795249
sub_684	0.00028302554305526076	0.002102935394883194	24.515574	12.095501587081753	0.4443195283684519	5.124780130501999	0.99767894	0.0	4.608465214	4.751341988	5.541284296	5.482658298	5.507577268	4.868093255	4.778802449	4.852783794	5.651522008	5.404648634	5.419796527	5.080369458
sub_685	0.01066652515389514	0.02361028442105255	21.814085	10.068276427751409	0.34371491127460074	6.155437119905146	0.90975815	0.0	5.643207078	6.05422754	6.53391249	6.266503908	6.154835102	5.912968255	5.699058115	6.288350603	6.546985102	6.127372844	5.934196928	6.111720887
