ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT4_REP1	ZT4_REP2	ZT4_REP3	ZT8_REP1	ZT8_REP2	ZT8_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT16_REP1	ZT16_REP2	ZT16_REP3	ZT20_REP1	ZT20_REP2	ZT20_REP3
sub_1	4.784343197	5.181887747	4.574820772	3.276517023	3.272110424	1.600251719	1.951051182	3.688925768	2.47832115	7.474400623	5.308999249	5.818079264	8.071781814	10.59891656	9.807859907	14.87771973	14.77565692	10.48510201
sub_2	14.67854836	20.8304165	23.71824849	11.95017338	12.66806264	7.659921157	1.843721662	5.583360582	5.027787971	4.153582923	2.107724965	5.593415179	4.691394922	5.027135612	4.619948001	13.89373866	13.37674542	9.799469327
sub_3	9.212964701	7.492036104	13.27869844	3.398829839	3.502062905	2.142124897	0.388611102	0.706784521	0.711556151	0.491849959	0.282846165	0.718342415	1.387442343	1.478180667	2.295018861	9.790501615	8.185522002	8.517864198
sub_4	40.43003984	40.7620441	33.43361394	40.58680237	31.03654536	32.71372529	33.45144423	39.17673483	47.88494928	46.8875352	40.76180708	55.46446818	51.00799415	55.8249525	43.50474811	44.99512996	42.34716726	44.48696514
sub_5	17.6720644	17.29739841	13.59075154	22.44268787	18.13239842	20.45576153	19.95803107	23.75181177	26.52453344	31.82116969	25.29131271	33.13223014	31.53728559	31.41022693	33.69755973	25.46271465	22.76410083	26.38144143
sub_6	6.379658307	6.21820958	5.283232576	9.837284849	10.81846117	10.03036365	7.551920638	15.44399967	20.79079748	20.41448664	13.892808	23.0544066	15.59862866	16.68919296	15.4624898	11.21216929	9.851865125	9.822843934
sub_7	12.35631998	12.44198487	15.58279077	11.03738441	11.79061802	8.987345365	3.500933604	7.916650086	6.245690056	5.417361549	3.664575151	6.967914141	6.15834037	7.090386669	8.609334837	11.49131506	12.84986596	10.2629328
sub_8	10.27862871	8.562176089	20.00775946	11.50918283	14.93532595	6.331750754	2.430014705	5.963684187	8.442416667	7.218050035	4.863810962	8.792018061	15.99313847	15.84066009	17.28862541	24.05951029	20.52553762	14.59470106
sub_9	46.14956898	48.23075744	42.50337108	29.38441453	29.89607669	15.80656263	10.65429859	25.71667197	18.23897161	18.47249919	12.9960743	20.70221353	21.75922956	28.024034	25.77176077	37.11054664	41.11851567	24.60615395
sub_10	10.33731924	10.91178807	7.036410697	10.57064104	9.83684282	7.647155547	6.429291473	13.52522215	10.4750662	17.77731612	12.2730437	20.8508112	13.88575411	19.03923947	14.50110014	13.28069018	13.41849501	11.576632
sub_11	41.06584482	31.65916535	32.25251367	29.35564965	33.35693845	32.3647318	16.34137529	28.55490004	24.50802323	22.70785946	18.91176016	31.12276061	29.38789244	27.3573116	30.9378652	36.61819552	34.49804731	40.21634835
sub_12	30.52833618	40.55815891	41.45876406	24.38801359	25.84333021	16.01069569	5.894518789	10.42233357	9.340184938	12.46031305	9.422698623	13.55376747	18.17433224	16.44549105	16.32067232	35.4311349	27.92616798	26.07714534
sub_13	2.139349801	2.087037387	1.346469641	3.944692346	3.724868244	3.532417658	6.876391278	9.588660446	10.72487359	11.70841683	8.768105873	11.13052044	7.409698426	6.488544527	5.338952411	3.588041988	3.863182619	3.76798218
sub_14	1.885190423	2.391035035	1.053947761	1.391581656	3.344883423	2.612921578	5.133462502	5.660158553	5.737496399	7.998683147	6.269486578	7.390776369	4.230540102	6.187469693	6.103838078	2.098513054	2.168359225	2.611072547
sub_15	7.246383458	5.400228042	8.033763127	3.560874021	4.305438871	2.349617864	1.643012325	3.14844762	4.12987511	4.300522705	2.895606336	5.603010307	8.167819961	7.50844977	8.568422796	10.71389541	8.541137837	9.445789321
sub_16	5.630435398	3.784072838	3.726759282	0.615848903	0.589606569	0.134194491	0.228397904	0.466262566	0.195047093	1.703473817	1.157530376	1.155648669	4.896508996	3.768545077	4.0077182	7.167637008	7.194822419	4.957394482
sub_17	20.13073005	21.84164865	14.6432867	15.08172656	15.61199102	10.8393759	10.54621228	20.94983099	16.0606613	28.47346098	20.7153355	24.1142515	29.35374063	26.5341646	24.3715305	30.85622346	28.28688829	29.176292
sub_18	32.43246552	25.35306251	24.09162532	27.51501326	24.68230838	20.57302312	25.62713295	54.2858627	55.1755189	36.29526081	30.10965618	50.8216979	41.67437406	52.79136967	53.62501844	33.22145866	39.51117501	37.83728337
sub_19	1.371131181	2.284287872	1.305301449	1.088250074	1.358971239	2.319764523	7.83063606	4.65693953	3.574277625	10.81913615	11.257242	6.648748976	6.706088407	4.261074668	4.090483966	2.647520705	2.310095877	2.620018025
sub_20	9.970640345	8.681019852	9.075310825	5.163198264	4.107025104	4.393927799	2.369756787	3.136020155	3.856863423	3.386872267	2.151278026	3.901082943	3.847949739	4.804646408	6.454771223	10.77051061	9.003055066	9.904219112
sub_21	293.3576321	272.8371722	242.2179109	289.1104308	266.9381185	315.4647296	135.7443487	145.5578664	231.7438844	115.2183149	101.4423819	124.0452793	116.0669147	144.4876139	124.4368218	216.9047467	180.7514342	207.6600444
sub_22	12.4079491	11.93391537	14.67728814	10.742686	10.54097866	8.061845048	4.091560565	6.327810846	6.054885634	7.603395886	4.878483092	8.170117928	8.320973667	8.028679292	12.00552995	13.96761843	17.02201851	10.74170823
sub_23	16.3852255	15.81201865	12.43539603	17.52567195	15.19067348	15.28824913	4.795149654	8.477687764	11.08929717	2.879110677	2.581691033	2.827610729	7.26380468	7.706339189	7.397818472	21.05444836	20.52044422	18.55187143
sub_24	7.664870063	7.071486117	6.401942185	5.496451459	5.18485277	5.254553035	2.335725438	7.088648073	4.911394164	6.38447791	4.97445016	7.431089695	7.823769809	8.49255854	8.946060744	10.53321015	9.772072241	8.813584298
sub_25	0.582400055	0.73318957	0.898181316	1.896768217	3.065446427	1.573607358	2.363650939	5.434606401	6.311444927	5.759996908	4.860567694	5.574000731	5.193388642	6.931552766	7.92699913	1.441079623	2.184697777	1.142029678
sub_26	22.17691857	35.16337974	36.71793804	18.47864375	17.78703931	14.64521978	4.205882995	8.238861945	7.402578235	7.842247499	5.190022129	9.053862786	11.72258691	13.55584718	13.1663013	27.42326467	21.63587045	18.77769682
sub_27	3.776488375	5.424791245	2.547913021	6.564177831	4.913918682	3.195451971	4.936853989	10.93746995	8.396105669	13.87521735	10.30090323	14.90199932	11.46649386	13.98864459	13.13560584	8.544242487	9.071515807	7.196613786
sub_28	6.360394717	5.944573885	5.681110756	3.422538667	4.159780583	3.014842448	0.641404586	2.29718325	1.332528939	0.738555653	1.004869425	1.207583854	3.216550579	3.811464084	5.246178761	4.708470257	3.89393038	4.306108853
sub_29	0.549847207	0.454816447	0.553322574	1.243541054	0.793701151	1.580656263	5.78887115	4.51131449	7.828278986	4.204086023	4.536572311	7.733181218	3.642017386	2.452767682	4.282531555	2.551350081	1.626269419	2.231556188
sub_30	0.92168138	0.345887908	0.984568356	1.561032629	2.350595565	1.849367828	4.215547249	8.448049333	10.94752604	5.156335394	5.509716382	8.730354586	9.046233841	9.379144322	9.128437519	7.711455621	3.197652245	7.490855934
sub_31	3.919290043	4.102401241	4.204552263	4.622515166	6.650538556	2.365098403	2.249475801	7.444180185	6.087304398	9.630816624	6.173402749	9.294991909	6.621335315	7.784439889	9.328859389	6.992670538	6.946970787	4.216336811
sub_32	7.043280887	4.59869963	7.668933775	6.885532873	6.817325959	6.849510474	4.2923738	8.560289296	9.361056474	7.649859271	6.21704518	9.686396302	10.52138356	13.18398238	14.30167079	14.64541216	11.07412033	12.6083768
sub_33	16.37314329	14.65722013	22.19998399	15.50528137	18.35066203	12.57376117	7.483922699	13.62464398	15.38577231	9.432683862	7.226158946	12.66790753	6.910499831	10.45418999	12.52795084	14.16229469	13.09352489	10.12896165
sub_34	15.26763238	14.78489396	14.49878058	16.22344149	18.4011269	18.42612832	10.26741243	18.22217772	18.12520365	22.00874863	21.61862181	24.59170128	28.45801011	33.6446578	32.49404379	30.24654514	27.74822196	27.19709105
sub_35	17.91535946	16.76945117	19.69865751	6.914256306	8.690223178	5.569524733	1.868512834	3.225245283	3.709299307	0.92151603	0.693879663	1.573036862	1.095025697	2.232228782	1.533210155	6.686480502	6.313881135	5.443618532
sub_36	22.57576304	20.34843526	20.47613365	12.76606307	10.38463905	16.07022288	4.358627183	8.734648613	9.161894172	10.55771261	7.788219516	14.15358023	11.18178369	13.27046561	17.95641495	19.11300408	20.7936876	22.55511787
sub_37	11.16118421	10.85003028	9.668773036	7.112005086	10.80387038	7.062366319	4.756937876	10.72933745	8.176216529	10.33214943	6.818306803	7.764896247	12.39852204	10.90809574	12.77759359	11.23859168	9.197926388	8.880682791
sub_38	2.299431006	3.128016823	3.473270463	4.072618707	3.80160079	3.660650104	5.64826298	6.841297862	9.11652934	7.72911012	7.057243	9.241879274	4.262675743	5.133191591	5.868084067	3.038442237	2.426316586	2.923354223
sub_39	226.0233018	192.5668866	200.5869706	155.5881466	160.509131	161.5143676	41.11994279	74.45311473	98.95946716	62.63062288	51.01959053	99.91457006	96.21844131	116.7914887	117.716425	198.2215346	158.5565471	149.9284544
sub_40	20.92981149	17.46495156	21.37572471	8.639337849	8.991798568	8.164743254	1.046775565	2.849251257	2.756147914	1.961236303	0.716300891	2.142155462	2.564181352	1.360199793	2.533766401	13.18400999	12.95309327	11.14100232
sub_41	10.72331938	10.88293389	8.654487887	8.477620823	7.775146474	9.291911846	8.391262555	9.203637559	12.35127611	15.39833025	11.2176496	16.95381672	13.84634177	17.1071007	15.74501854	13.58041461	11.45303439	17.6737242
sub_42	35.30259877	33.19695287	12.49620471	34.45607183	18.75336224	48.27512126	50.08056455	56.3950104	53.0546285	118.8079732	96.43635506	65.45030261	86.95343748	61.03579411	51.31492504	36.62296281	40.94558624	48.7638076
sub_43	24.1245462	21.51821888	22.96202227	14.89043261	19.08045166	11.93007371	5.093786259	7.386664527	9.004420164	8.94323754	6.706853711	13.02939283	15.36811927	18.24208574	20.96732987	27.02401603	22.72711513	21.36914297
sub_44	19.15162673	22.73230313	18.74359325	24.57872042	20.44529804	16.9611853	15.8093635	25.51414116	22.71252687	26.24205275	22.72874571	32.96162438	25.57835835	25.12157518	26.11679495	20.60560299	23.95185322	23.701496
sub_45	44.05167935	47.01734857	38.66705249	22.93805003	21.39709129	15.00249002	8.607840502	18.14639589	16.69210488	20.52438479	16.78815395	19.41311252	17.92236451	20.94402524	17.81792954	34.89196652	32.22154694	31.78885968
sub_46	5.156092983	5.17871824	3.58918107	5.066468294	4.818666061	3.341027789	4.975601243	12.33402683	5.958655181	12.50823945	8.929584781	10.67679728	8.411416731	11.50685399	8.993164024	5.048182092	8.543782431	4.956092389
sub_47	6.237702249	5.590885475	5.449546715	5.281450229	6.24910436	2.963117773	4.042695576	9.764059387	7.62770093	10.19218461	7.263853513	10.91916471	7.157366426	9.156906999	7.97629249	5.498107398	6.700418285	4.048357567
sub_48	26.0396275	33.3811776	27.94993624	41.42918969	34.30963597	56.68989942	96.63092069	74.0121927	93.79294102	108.655386	90.9894624	97.46601832	76.45394456	71.69825587	78.97208335	34.11328801	33.46754446	49.59418943
sub_49	22.90741795	18.25307568	15.73053594	14.46867494	14.64675986	12.1221943	11.1270689	18.3421051	15.67729353	20.24844947	14.82628757	26.78356196	23.90969695	21.23765542	26.35090886	22.32554694	17.17135906	18.26413874
sub_50	5.081386496	7.054081074	6.061807435	5.842222595	5.104780181	4.947583578	1.904129355	3.404302319	3.082346005	2.728604825	2.355078982	2.159869657	1.558051401	1.855696035	2.472152301	4.073180198	6.539296916	3.92413127
sub_51	11.82482605	12.85491689	9.125373486	6.325839275	6.443444634	3.839409087	3.722603566	12.11000033	8.15890858	13.63590715	11.91665222	16.8660486	12.18199502	18.17582838	16.67065846	13.87832772	16.36923953	10.39658731
sub_52	4.315170166	4.44202887	5.558123113	5.643689035	6.591906651	4.693618892	4.299487548	9.311291023	8.208925369	9.15831928	7.322447289	10.83674735	9.451301221	10.31713478	13.13595324	6.793043816	7.183846447	6.115200966
sub_53	8.118598768	7.760077281	8.300693388	5.99358613	6.969509426	3.659555287	3.832052562	9.146456311	8.035314183	11.47838289	8.876816446	11.56309486	11.62572827	14.51772804	12.65140639	12.93040751	11.77914812	8.886170339
sub_54	9.522319678	8.490848056	7.583878096	5.246029193	3.115213624	5.956756256	3.057923213	1.298794488	1.994091687	1.102087693	0.884754483	0.811418376	2.499606968	3.092369634	1.892593306	9.627824041	8.645726239	11.84847646
sub_55	145.3481816	164.075907	129.9026958	87.72661441	65.09561495	109.4784108	51.1015698	42.32538637	55.07277979	51.14826987	47.83717852	54.75661715	51.4243561	56.60173266	48.82042325	75.85907603	67.90275662	94.5639602
sub_56	11.75434956	8.927655289	10.00377899	6.994575288	5.364053144	8.398264498	1.571653622	3.377315771	4.412121207	2.500684522	1.596225558	1.775388183	8.717750444	5.273985363	4.983736196	13.1525348	10.01848975	14.27182577
sub_57	10.25031617	16.70500509	6.80414848	10.88277298	5.770545308	10.33675919	13.27242494	17.58796456	11.53486213	26.08873091	20.15616305	17.82786081	26.55940269	18.17095443	14.36834284	11.61679683	16.64072229	11.73190316
sub_58	8.400186739	11.73380569	7.144835863	4.890564817	5.735658025	3.507804524	9.163206344	12.14939682	12.73542784	26.56667622	26.50985893	33.11621133	27.66026661	27.52690043	26.19256361	23.83806878	19.40043754	22.73454794
sub_59	45.54108431	47.10032836	41.09603977	29.72705503	35.36957528	28.5583621	15.13306707	32.94585857	29.64179448	48.26728048	39.19768193	51.01018843	56.48729056	57.41958802	52.36181298	55.2645282	50.27015693	49.77016736
sub_60	8.125303954	9.100828889	12.81049296	6.512112516	8.47689657	5.943618629	2.687887213	6.081853534	5.695574224	5.63560905	3.886997047	7.179475663	6.549428706	9.002712233	8.872933661	11.63474647	10.75751361	8.640098922
sub_61	7.647874786	9.886830933	10.82044301	8.645613194	9.3654481	3.565136844	3.417148148	6.812943011	5.0100875	7.939664009	6.015188934	7.395548306	8.573124384	9.544583774	9.669677685	8.917205747	12.49270599	6.569686928
sub_62	22.52477523	26.69289241	28.1855744	15.69959642	15.0959613	7.845915587	1.898627895	5.297133215	4.84414989	2.926534452	2.777076836	4.944836496	2.713582572	3.625285022	3.242373863	7.740722043	10.6525797	5.284662469
sub_63	8.126872856	7.288530414	8.234797291	9.583951837	9.709486804	9.406616599	3.772687373	5.668798632	4.947478614	2.456724111	2.221243705	3.749757377	4.450733007	5.532715001	6.063418641	10.84867087	11.38111546	11.26802818
sub_64	1.728091221	2.890611196	1.979079684	1.967295107	2.559056291	0.419357784	2.498102073	10.07807109	3.451450619	9.049704653	5.748986132	8.697226737	5.125170447	7.999270211	6.927371787	3.094999954	4.921831257	1.578788052
sub_65	9.513478815	11.12054059	16.69114484	6.656116937	7.438518595	4.987362218	2.167995728	5.128367843	4.609148569	3.718744181	1.75434927	4.513652711	4.362378938	4.399598616	5.582962495	8.676483672	9.276373521	7.23141313
sub_66	13.57553793	12.61851875	12.37199211	10.47329247	11.40167876	7.785068331	3.821547999	10.29541363	10.66837171	9.76560421	7.989857898	13.44620015	13.68390848	13.41849019	13.4001744	15.47630007	13.37268145	12.1428103
sub_67	4.002497441	5.143919754	6.469253225	3.79795469	5.567805077	2.246751983	1.726280998	3.762798812	2.405023935	6.278595948	3.600320132	4.985213182	8.017628895	11.01398447	9.717991563	9.15361319	8.795485874	5.674509089
sub_68	1.407040348	1.770918579	1.237601138	5.22980331	6.657184433	4.545526741	9.479873619	20.18684109	19.54344039	16.38028362	11.43614849	20.39518876	10.96916723	12.93581499	13.5375329	6.955979279	6.011154168	4.238051206
sub_69	2068.036439	2097.79538	1374.432781	904.9985163	679.5625162	865.9738242	161.5439341	341.3997173	235.7722037	286.7908581	178.0659421	221.3126924	260.792327	275.4810402	232.2193164	1768.489355	1799.376764	1739.692867
sub_70	169.3201619	172.1442972	112.989954	73.91563547	55.95770545	71.02958402	13.06756822	28.09040869	19.43769114	23.25774889	14.59387064	18.0208376	21.54298975	22.36457662	18.94006196	144.0660733	145.9845425	141.6850514
sub_71	22.65949279	28.35182104	13.45447523	27.83241227	18.7511897	27.43567657	12.60681876	17.79233529	17.33148723	17.01749653	14.99560344	13.02430521	36.31333298	41.99616861	27.93360873	51.23452771	42.6253774	43.59084946
sub_72	8.325268926	4.507683953	5.017392259	4.883925768	5.363433325	3.462612848	2.230811626	3.840386902	3.610044155	5.18184626	3.870432353	5.704462445	7.696732345	8.002231806	6.524752208	8.037641534	8.453470063	7.199238444
sub_73	72.42531727	74.36421622	61.26961878	44.66122602	40.17207861	42.37159201	19.65120928	27.39338685	28.03390472	36.6219917	31.75325976	38.92659828	57.15737799	69.35569786	60.68371514	94.2126387	80.07009533	82.56112239
sub_74	5.317781177	4.462567615	5.450132934	9.127385191	7.176397366	9.660972842	2.685672877	5.393150093	5.231211854	0.566855622	0.686356954	0.763614189	1.171630918	1.911088446	1.302925251	5.574724242	4.494244303	7.613745792
sub_75	21.45726763	16.85602892	21.25823499	16.29565826	17.99465067	16.92706712	5.210817727	7.69343248	11.06061249	3.722080534	2.625830141	5.268900867	4.267588397	4.938839225	5.286474549	12.11618964	7.297410542	10.31095083
sub_76	4.73783151	4.519011934	3.034856473	2.098633178	1.318542075	2.179299479	0.562453002	1.48958122	1.046229618	0.846553925	0.873787276	1.173420331	4.987624914	3.937436588	2.943884739	9.149669257	5.660605117	8.238199316
sub_77	51.50362657	58.26590846	53.13980585	70.96071681	97.25002311	39.48529923	49.199489	111.4312369	83.50446961	122.6999191	108.4719129	146.7460989	57.56409992	76.41721066	80.04752669	40.62942825	62.9984645	32.54666092
sub_78	59.20376147	41.34394623	57.98287572	25.86693036	33.4167612	18.69080789	5.574130643	14.93080236	14.7196515	14.15806654	9.484215275	20.38743393	8.383713629	12.57840239	13.64216322	24.15518595	27.40966997	19.26052861
sub_79	10.31745816	9.863970356	8.245855925	8.389689577	8.703288029	8.233732103	7.63647463	12.62498297	13.92669134	15.63248838	11.7471405	19.44380524	15.47287035	16.64166151	16.38815692	13.23760353	11.1914367	11.77031417
sub_80	7.017683679	8.877943015	14.57664434	25.6058133	26.68749471	17.60406812	8.073723588	16.69220282	23.98239266	4.912867011	4.67181269	11.23892868	3.32575595	6.978000209	7.429043759	5.042768329	4.860609921	2.807849655
sub_81	3.091421232	3.438023422	1.947800606	3.887911906	3.198370553	3.357352521	4.873079163	10.76579568	7.296892438	13.4095456	11.1686681	11.81391105	13.07501402	15.79428352	15.93716285	10.67864794	9.54129564	8.711928723
sub_82	13.3392337	14.53897207	14.25456664	13.55361343	15.23866542	11.53172775	3.558312824	6.136263452	7.321374121	3.333693294	2.739293477	3.049944025	15.96687716	16.88475695	16.33031522	39.30224823	32.01603619	29.51597196
sub_83	10.96792845	9.727263754	8.153551222	7.805762975	9.188294989	8.839044123	6.038947545	10.80231331	12.12225403	11.82206334	9.596279013	15.63603924	26.74767892	28.13041514	31.24288146	24.23005361	18.25197784	19.36785532
sub_84	85.74636383	72.54230495	102.279414	66.47229107	80.44100016	54.62190845	18.06279119	45.43435433	50.35046052	49.08801476	39.61284091	62.5375994	62.80276736	80.16909409	79.632112	125.3227794	107.2802063	100.5734967
sub_85	7.344657806	6.836510548	7.138774534	2.051329586	3.416899832	1.853365282	1.020545139	2.304356023	1.475038052	3.721223323	2.007760854	2.940321998	5.476946344	6.989733702	4.784865214	7.05489613	5.990577034	5.027907891
sub_86	42.58627325	41.40694845	35.8071271	38.19671685	26.12078	28.28085397	14.79948168	32.62550959	25.84220161	34.13664802	26.49890846	41.39428233	37.54986411	41.39264848	44.98405059	45.61846139	46.77362896	42.77668951
sub_87	68.99760995	113.3417621	143.5254737	36.28878894	36.10028335	13.67165028	5.545691316	8.549289479	7.79010402	4.917927827	4.283906587	3.175347138	12.4699991	13.20667815	13.45903619	92.99872318	109.1347742	72.49527754
sub_88	11.27169341	11.85072272	12.75343623	7.488451249	8.68566748	5.394478128	3.585576438	7.581709834	6.486109474	7.627555162	5.355934479	6.522476246	8.646615786	10.81194956	10.26953558	11.81619102	13.32571555	11.24248264
sub_89	19.36418424	31.78573725	23.63649693	8.0695001	7.686823105	6.53861535	3.778483821	5.641275114	4.223845912	4.262245316	4.727382772	7.149211012	7.382678152	9.0827834	9.284168858	13.79544234	15.90915736	11.31024751
sub_90	0.059176381	0	0	4.277112056	4.58068781	6.318574684	4.301664557	6.037368427	6.734809941	3.141495997	3.759986136	5.378123041	0.501202422	0.334797557	0.447655997	0.108169755	0.252813183	0
sub_91	18.04035275	12.77124583	11.4740208	5.165244914	3.963666115	4.768404853	2.814934531	1.90307625	3.866583973	1.745021959	1.53848974	1.858345987	1.681065522	1.729923476	2.753210362	7.354224181	6.806532494	9.420743825
sub_92	6.564398997	8.779959177	6.007825864	5.311460408	8.007892193	3.67764329	11.88580091	24.73403304	15.30813568	35.05895576	28.41560631	35.50522916	19.21908653	19.34316875	19.15825626	8.99940252	12.89696567	8.297121035
sub_93	16.59207724	17.48928569	21.30468129	12.78867125	12.48031867	8.784076489	4.754349678	10.87512888	9.40657053	6.3798892	5.306319709	9.571205182	7.36815446	10.98498508	10.72617545	10.44000044	13.35819772	7.317230101
sub_94	4.674100508	4.327559338	6.418091876	4.6906383	5.556138584	3.17679051	2.592424835	7.118612603	6.52328573	7.97436516	5.972092761	9.405076627	6.946959624	7.529954909	8.183076409	4.539925136	5.207085121	4.159966658
sub_95	10.33051988	9.098827501	8.22432077	8.367483538	7.73194366	7.891845544	5.982579214	9.47502316	10.34740176	13.22294134	10.59775121	18.67562391	17.62866588	19.99474236	22.85909754	23.13834619	19.09086744	21.36547444
sub_96	4.003600281	4.890315045	5.741842207	3.047499726	2.963228893	2.412388078	1.092689714	2.861566328	2.334756154	5.180667794	3.999166998	4.987215544	7.763962605	10.06093779	10.63075224	9.822817371	8.386025515	7.080131984
sub_97	37.36716732	41.05043302	46.6823576	36.12613654	36.00811549	31.81128334	5.964855971	11.24025829	12.65484116	4.106588666	3.767729976	5.615070358	10.54954384	10.85615243	8.697667887	23.44496652	27.61339095	19.28376835
sub_98	23.82323068	23.45149619	14.34734653	28.36184746	16.31718181	29.68165461	24.43530237	38.92276233	35.24477154	74.02136905	50.25663568	52.20767119	61.64687783	51.36030751	43.85482227	38.04838101	28.68589205	43.45630179
sub_99	7.069464088	4.890753481	6.833893094	4.166670025	4.893631448	3.853399499	0.291985957	0.802407716	0.647883701	0.446715162	0.438031544	0.338293642	5.108284126	4.586994107	5.75351306	14.87434085	13.39032223	13.68742998
sub_100	149.0402169	158.9363246	75.13484085	317.5620869	166.9467173	431.3067579	331.7794713	262.9539211	408.5645549	161.3045905	146.1137102	144.5782452	99.81026242	80.33899086	58.26938846	86.9102839	66.83695763	105.8608144
sub_101	7.407411087	8.232463085	6.819787531	7.940077021	8.078501306	5.877707219	10.08076102	13.77193464	11.73472148	14.6673177	11.63740671	12.79769864	8.607358195	10.25348555	8.46313217	5.036280117	9.021017586	5.61717118
sub_102	54.82258897	60.26621601	66.94583838	28.15173449	36.50366686	28.20395552	9.805363985	17.90914561	14.30232431	8.594620407	6.70677021	13.52698005	12.85484591	15.68980749	15.73740152	32.91502102	31.59393958	22.78335571
sub_103	19.57364032	25.29312284	16.61356817	34.02307511	33.93321491	32.27826693	22.85920182	24.77324708	27.74615174	13.40861974	10.54090774	10.44941642	13.32799997	14.72111164	14.41021511	24.85358524	22.70426343	21.43254324
sub_104	3.379144675	4.987376335	3.647761708	4.342507798	5.595094977	2.210840201	3.744017417	10.25497205	4.712958003	9.092915155	7.550830398	8.324111384	7.996799984	8.621807558	6.824369429	3.118683386	5.095190547	2.746694861
sub_105	14.92918477	17.48700327	16.45715475	12.73687504	16.02434521	8.895468148	7.797106471	14.95153043	10.1231302	13.88911891	13.20925534	12.14998842	15.71151465	17.72228888	17.87893529	17.02540041	17.79587748	14.52604613
sub_106	9.117783993	7.18435404	7.940600068	5.616921041	6.821837756	4.860775798	3.333007134	5.103121896	5.07518302	5.682003996	5.208057592	5.686820226	8.839373094	10.78392682	9.269712976	10.63213477	9.738243349	7.471293159
sub_107	3.973089494	5.370942093	3.573392883	3.754691698	4.260382953	2.556729716	3.054131244	6.053892993	5.958024555	7.837353328	5.963715606	7.509982439	6.489762975	7.907522309	7.38176963	4.772496105	6.092389952	5.311857864
sub_108	183.9976507	179.974196	183.0037735	101.8233106	145.7119162	84.09471839	46.68847533	124.1692234	104.1432466	130.3258193	102.1679994	154.7891666	126.2382455	169.5297416	149.4372889	171.4826795	163.7359623	133.5861229
sub_109	8.133552973	6.757565195	6.682949639	10.36248354	10.98531141	7.084824848	7.186365436	14.37281585	14.17297216	13.34522903	11.89800889	16.07476424	14.93786994	16.88081287	18.88202449	11.45579461	12.28986993	12.36842499
sub_110	5.707504891	7.661965664	2.893130155	8.906905621	7.759904643	6.986985891	6.503323579	11.84321368	12.21357792	14.65902572	16.33850674	16.40297024	13.18843527	11.00358749	10.04830715	8.705132359	8.076092761	7.169785408
sub_111	19.4783495	18.98122162	23.28373537	15.55640067	14.50212432	10.38496575	4.73797088	11.01626763	12.56902851	12.63718348	8.026902992	16.71375458	15.71894429	17.91140938	21.07472524	19.27929119	18.68406072	16.28309043
sub_112	48.49571394	49.23448192	57.6240118	34.10869996	36.79574295	24.15006802	13.30459053	28.49989405	26.64632999	27.90036473	22.83190937	42.45596736	30.38801083	44.93945067	46.9913433	57.36752119	60.85893095	38.05494876
sub_113	7.265254708	6.282612547	8.789000163	5.856023708	5.717728777	5.671276521	0.99110135	1.847344797	2.682247998	0.407095144	0.45336425	0.892417655	1.258529608	1.019552408	1.236296802	8.529913379	7.536788605	7.22028872
sub_114	7.072972506	9.718400466	6.80051293	9.386729246	11.17582427	7.670189148	8.842537487	6.207011942	6.888760029	4.327373003	4.695638661	4.201388777	3.605423875	2.778902803	1.772082023	2.648615627	1.888570938	2.09786849
sub_115	157.6790778	132.2484419	309.3694633	151.4649119	187.5646104	131.6031678	26.18960575	16.86881695	82.99448063	3.299790669	4.303119252	17.88849407	7.905845765	37.61211933	39.55608575	93.86944452	83.92674188	72.10935406
sub_116	4.124935009	2.715307836	2.451153737	10.82679321	7.0387665	12.41914612	8.928341224	14.97841758	27.28372819	10.3146121	8.337686862	12.14947475	8.569379026	8.512984811	9.369815954	4.631522678	4.063897368	5.018807889
sub_117	23.69778261	19.79026599	25.17893315	13.78758277	16.41410473	13.56405522	5.622165356	11.05531321	11.36612232	9.525747264	7.297510722	11.42828722	11.2624601	15.67570908	16.62317044	20.77621868	21.34130719	19.04163566
sub_118	3.589252801	4.359199204	5.599447481	2.126561049	3.556915308	1.485545475	1.548346475	2.592623413	3.483462936	4.740354177	4.041660563	9.389459133	3.805363553	5.61826484	7.605737647	6.336886675	3.969825581	4.079112694
sub_119	3.657918044	3.059334693	2.921985359	6.082447752	6.557614408	4.750239228	8.534026838	17.44724701	20.67504599	13.46200434	11.75638386	18.52187022	10.14100494	12.78684675	16.64498353	5.963533043	7.273990852	5.795606527
sub_120	14.70953868	18.5118083	12.79027997	13.79469443	12.27340928	12.55075709	14.21295454	20.81289076	18.77370631	21.24268634	19.21107442	23.32349518	19.84862354	18.34531068	19.84652696	16.78471615	17.37916508	16.55258761
sub_121	16.09267098	18.17092119	6.576634027	14.82236337	7.718486	11.4827786	13.47028546	25.82988647	17.70200133	38.28944557	28.83169734	27.63295231	27.33722908	28.26408808	19.08785493	12.90675895	17.71859252	17.78289451
sub_122	19.43921356	13.77548054	26.15002486	14.15149719	17.98923659	10.58136464	4.825180235	10.63885643	12.29671898	11.35103226	8.485362644	15.93306671	13.38351832	18.90904412	20.64475556	21.68183687	21.29328759	20.23702669
