ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_2_REP_1	TP_4_REP_1	TP_6_REP_1	TP_8_REP_1	TP_10_REP_1	TP_12_REP_1	TP_14_REP_1	TP_16_REP_1	TP_18_REP_1	TP_20_REP_1	TP_22_REP_1
sub_1273	0.02241208519068846	0.06507086001885408	24.899883	7.529585059259938	4.076817798006388	9.634894636529975	0.8536509	0.0	sub_1273	10.75545639	10.31852894	13.41179245	19.23589264	10.42801787	13.70042356	8.55399818	7.274817597	6.286920068	5.966986128	4.971272301
sub_1274	0.0014328168117172574	0.05251380998638544	24.99395	5.96686600860959	6.62911066268696	11.543271222624607	0.97739875	0.0	sub_1274	15.14047568	18.52527156	16.78564487	15.48162465	16.7050014	14.88579219	8.667962282	5.959545319	4.553912037	6.967782092	7.2529483
sub_1275	0.1697976367367155	0.21853584728151348	24.765427	7.488926127030309	3.980773495372286	6.421535188118986	0.17736132	0.0	sub_1275	7.974624639	8.760777275	16.07291276	10.36889192	6.566961557	18.1983126	3.704775916	4.883673238	2.881184872	3.152642224	1.932698187
sub_1276	0.006527276586711951	0.05251380998638544	25.322182	6.44824062030457	2.780367144385313	4.381067641252503	0.94746804	0.0	sub_1276	5.269355371	6.075934864	7.144258311	8.886599845	4.343711048	5.933083037	2.95108259	2.3879518	1.94057897	1.813571659	1.301288116
sub_1277	0.2594282884030284	0.31019812548835224	25.96772	4.132891003877577	4.41888085765237	12.847898754895063	0.06460123	0.0	sub_1277	23.24544353	21.44063181	15.78154027	15.7057162	12.47148804	10.65971241	9.627130445	14.07194527	9.56576244	8.507954031	7.162840598
sub_1278	0.008260808037925423	0.05251380998638544	22.463373	7.865345137724827	0.10908071236321673	0.20148515106080983	0.9374876	0.0	sub_1278	0.094671067	0.234802044	0.351534161	0.302513183	0.291692808	0.258551583	0.185978455	0	0.118645466	0.097749773	0.118455595
sub_1279	0.03663411872921531	0.07586059595323544	25.614904	5.707434113742296	0.7642645933247828	1.2876853302510876	0.75724804	0.0	sub_1279	1.561443225	2.42371356	2.159450489	1.798919661	0.981835133	1.740564191	0.939002487	0.664287403	0.638975161	0.690952033	0.239232223
sub_1280	0.15416047548291234	0.2022730958548655	23.2437	7.028764534721177	5.45424693576039	5.78064683738757	0.21558732	0.0	sub_1280	5.059642559	9.506715738	43.55295203	13.22807648	6.141263051	16.33053585	3.162573021	1.66757435	1.729347548	0.949851327	0.575526678
sub_1281	0.1939963206679403	0.24403157079496562	23.298607	7.045368056752759	0.3639925699341095	0.7225882428730273	0.13575858	0.0	sub_1281	0.798522268	0.920751961	3.160157463	1.051979009	0.841695951	1.319961312	0.804976889	0.476147498	0.342358144	0.5641249	0.394396454
sub_1282	0.004369206820915588	0.05251380998638544	25.706219	5.727780488369856	5.249149213381329	15.71108336804501	0.95823866	0.0	sub_1282	18.92793994	20.08682313	21.39064193	22.99924599	17.38710037	14.82299366	13.01032929	14.20738904	11.34493663	11.37001466	10.54224212
sub_1283	0.12361140592938513	0.16724519911036329	24.59179	18.78674312597867	1.1726452941138643	4.794119611568926	0.2964847	0.0	sub_1283	4.35342094	3.851037851	2.020649276	4.381958412	5.05238342	3.596548921	5.067157252	5.68186901	6.110581777	5.551317998	6.100802873
sub_1284	0.0678376848510578	0.1077796393806424	23.232937	21.446293113300907	0.8597452764729941	8.278769796556558	0.5342764	0.0	sub_1284	8.057124463	8.84827525	8.781855593	7.258363559	7.369266151	7.772706966	8.307719798	8.28355815	8.791357476	9.51941669	9.078224069
sub_1285	0.018891954998938653	0.06178780576123466	24.788723	20.515288544938215	11.625339990297752	45.96096016655164	0.8752657	0.0	sub_1285	43.66691513	44.89098727	35.97543146	34.20980808	44.2451644	26.28451631	48.40111754	50.74319993	56.28733869	59.62381972	56.74776455
