ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT3_REP1	ZT3_REP2	ZT3_REP3	ZT6_REP1	ZT6_REP2	ZT6_REP3	ZT9_REP1	ZT9_REP2	ZT9_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT15_REP1	ZT15_REP2	ZT15_REP3	ZT18_REP1	ZT18_REP2	ZT18_REP3	ZT21_REP1	ZT21_REP2	ZT21_REP3
sub_25	4.6373994681517	4.85463850816129	4.70942783294058	4.16437490237966	4.42190848139881	4.29222060656358	4.17416123943268	4.49156921803501	4.27246803449182	4.19260272935667	3.96944260792706	4.41576285078628	4.42005942587829	4.60662501240367	4.2334938393529	4.71996037874493	4.61524698273058	4.62364240103227	4.85843091833731	5.34813398115474	4.57473051086082	4.94985176997371	4.40997178309592	4.87737372037309
sub_26	7.71471855427322	7.37778491690173	7.4738426380547	7.78718559940454	7.7738580814881	7.58005462709791	7.42414700402959	7.68654238895598	7.77492574470116	7.34453378261451	7.2820638924142	7.40700367281481	7.39962193281043	7.47443488762233	7.32480897799853	7.24665831713845	7.36747520654464	7.30122575467959	7.30435628706167	7.28303260466647	7.21431141909674	7.28152902519636	7.38926743499841	7.39813880956348
sub_27	-2.18794386247254	-2.16877638288345	-2.08929943521066	-2.17754839365837	-2.12157623808702	-2.19739202542185	-2.16795054185315	-2.19990343579856	-2.19412877590223	-2.17812465455361	-2.17612860174929	-2.18012070735794	-2.18592645144173	-2.18612016273648	-2.18573274014699	-2.16920933304134	-2.19073517239711	-2.1768642382274	-2.17500196239531	-2.17140379314055	-2.10506865618163	-1.97011564297795	-2.12845516029152	-2.11306123730828
sub_28	7.45837997840159	7.38504217399193	7.52010282303668	7.74360511614368	7.59467525730277	7.52608221324372	7.82363127370189	7.80290066683719	7.73908791144675	7.79531226777746	7.85482110837271	7.73580342718221	7.74849812036689	7.68238945275155	7.81460678798222	7.56980002761645	7.59750903996443	7.55397294271998	7.48836388246038	7.55478204291646	7.54254575876354	7.33965435424316	7.40137761261328	7.54894006917741
sub_29	4.83676308412932	4.79197173219384	4.8169114642663	5.14748448751684	5.06140515876883	4.78604705949416	5.58428660318869	5.18633011829951	5.50417630979474	5.28572814854138	5.32271054234145	5.24874575474131	5.57066816299352	5.48288498925909	5.65845133672796	5.13921796618828	5.21918524691929	5.42152918529932	5.0086014197648	5.34699836959691	4.8544387541771	5.01726221711544	5.23535698589603	4.85096135005721
sub_30	7.62017814766809	7.68024944943677	7.90382601407936	7.5410209212868	7.74598247541793	7.81315705633197	7.40019676913192	7.30937816870174	7.6777386380483	7.28668203773727	7.258874892502	7.31448918297255	7.48263627962812	7.51145219702185	7.45382036223439	7.76117389715095	7.71120093189008	7.85587578761613	7.8382325149227	7.69324887370796	7.9104162032394	7.69576551090096	7.9949075054176	7.76873176523207
sub_31	7.90609085487448	7.7266391566667	7.84763671608692	7.47692275907389	7.80065319388316	7.68997236668928	7.01424397362891	7.39760899241126	7.59804198427025	7.25851945934502	7.30019236637068	7.21684655231936	6.79249718635871	6.73572427937974	6.84927009333768	7.04218407753781	6.89584567902759	6.71364525375825	7.1231050770818	6.70169633754787	7.19389868353047	7.78251847183523	7.5685012842973	7.59203134498321
sub_32	7.25204267382517	7.35177245209622	7.38438803658953	7.10560750715724	7.50294230855601	7.44482847424547	7.13014198169354	7.07254826129275	7.3335577168611	7.08227154502249	7.07059072549996	7.09395236454502	6.94021244331981	6.85831241736212	7.02211246927751	7.27242986320972	7.0156015222241	7.09860827747114	7.22947603307567	6.96350590119153	7.10131723782438	7.46645514765529	7.47498789668992	7.50813037650459
sub_33	7.05696244859993	7.34595542134972	7.17790040418868	7.09773654006439	7.19193207594957	7.09339095988073	6.8487465145425	7.0284728873763	6.97624941229875	6.78442815575182	6.90767351954296	6.66118279196068	6.7027833366716	6.744380720245	6.66118595309821	7.01579813275621	7.17462780383712	7.02310694264066	6.95052931127044	7.43446865971273	7.09384651562301	7.20397017993219	7.12566126742268	7.0995680930655
sub_34	5.76228836644596	5.26242414787162	5.73152096398275	5.47769673503679	5.61882728812557	5.77065907370485	5.59434770908665	5.6017282764148	5.64661800273557	5.1657476353903	5.00050786099726	5.33098740978334	5.29395135337953	5.43757137403495	5.15033133272411	5.51461834672148	5.35387551262031	5.15753187753579	5.36484622112857	5.40631975949834	5.34513835501484	5.79275189122268	5.58416368583	5.35174075773896
sub_35	8.21626797380814	7.94560600218144	8.00760997239953	7.67172014784106	8.26570122472387	8.2463006267818	7.81242535612454	7.90596269071298	8.01011961090355	7.6198778208294	7.62726369082055	7.61249195083825	7.63498674636335	7.6792628927219	7.59071060000481	7.55641108645878	7.71425592931951	7.53214992481591	8.02234364968747	7.75503385533414	7.95594825970733	7.96377331236106	7.91310954669244	8.09760869295821
sub_36	6.64141792709141	6.91224536553638	6.91886689803987	6.38171013512358	6.76769704785023	6.77906072591546	6.44122196185134	6.38388329739917	6.4022348251128	6.36350492437226	6.38051714753081	6.34649270121371	6.4412959499768	6.31798258736548	6.56460931258812	6.33371528288384	6.86761411614113	6.71771506313179	7.18723368328349	6.76730664081193	7.05146911395192	7.15981900030391	7.33450334936992	7.30286383832451
sub_37	7.36943883765793	7.03140197017017	7.20936861848173	7.32299591943008	7.5371751040054	7.28770814019497	7.17285351577677	7.37203322876372	7.31098730180254	7.18692481024575	7.19224090793296	7.18160871255853	7.07468368016191	7.11443303690218	7.03493432342163	7.06469349830515	7.16594637365744	7.07484084605747	7.02627125805147	6.94411074502822	7.09158766275113	6.90908037435112	6.9495748859233	7.19536460844727
sub_38	7.97618917927043	7.81642859591235	7.85353546825366	7.75268190282104	8.14121801340986	7.96826100149825	7.28963555434935	7.69998411525788	7.96793232083261	7.42813796740688	7.44705257521916	7.40922335959461	7.52027398968529	7.54279011600043	7.49775786337014	7.31497354960174	7.7907764527723	7.71252565410596	7.91838319801976	7.66788348266169	7.81801563770262	7.96703232931403	8.00329732718669	7.789863690323
sub_39	3.74177503799392	3.93283170530461	4.03235598695322	3.82214011527944	3.70686082670509	3.71531052499363	3.95341968215368	4.07652570805831	3.59121166151618	3.98573463333118	3.95313440567716	4.0183348609852	3.64190178600017	3.61432316635282	3.66948040564751	4.03168380027623	4.00430699177217	4.10365121810746	4.02715411578077	4.16516558225141	4.48825286784093	4.18137208465055	4.46456620513981	4.23347582802634
sub_40	-2.37517725449491	-2.37043854963307	-2.36671875440188	-2.37260722131022	-2.37469842862059	-2.37751308876541	-2.37023438001926	-2.37827154250419	-2.37670632769428	-2.37274968815325	-2.37225621142438	-2.37324316488212	-2.37467849745094	-2.37472638797562	-2.37463060692627	-2.37054558629423	-2.37586733969098	-2.37243808010144	-2.37197767655706	-2.37108811452247	-2.37061732039409	-2.36911137897334	-2.36047008337524	-2.35666430091206
sub_41	6.20410284600827	6.31637144091139	6.71949679759466	5.92170688837381	6.11078377445984	6.29531633115128	5.70016297125396	6.16517848203775	5.73507140905357	5.62116271909286	5.73694063337444	5.50538480481128	5.22337371984868	5.09180320240462	5.35494423729274	5.4718264135093	5.35532092668915	5.43239003373339	5.62379522793001	5.52703787317491	5.1521462220167	5.80083762793203	6.08880051793979	5.16518098208758
sub_42	7.59926587097131	7.41763355816344	7.5234509737988	7.3548469991941	7.49784353888087	7.4555175955944	7.35621127974392	7.39353838998724	7.47861112526631	7.28010739964604	7.34638890907341	7.21382589021866	7.29662974591653	7.27705919379012	7.31620029804295	7.22431236577794	7.33336649306578	7.37573887164762	7.46621906072126	7.65797387916425	7.44292418386018	7.42446294803163	7.3336244712785	7.38969619577293
sub_43	7.50520399474074	7.18898472601725	7.46437674363628	7.31471448061303	7.46542860929322	7.56394808787653	7.2133665161277	7.37888955444343	7.55335188359458	7.30074563692089	7.28960866545983	7.31188260838195	7.35184605272135	7.33931410040766	7.36437800503505	7.14977456183655	7.28155701211569	7.11111699026675	7.26436096222805	7.27987609526193	7.32188689615433	7.07755679587101	6.94814775276459	7.26146079287979
sub_44	11.0289265814225	11.0236482076052	11.1122290385716	10.9692423243532	11.0644324608697	11.0764178903324	10.6453210643149	10.8734808072837	11.1126846164399	10.6441079717913	10.6633324145041	10.6248835290785	9.7825534879759	9.82733246505115	9.73777451090066	9.24153743063553	9.47100040264734	9.34622019965655	9.81337031551502	9.3646258219048	9.58148051756044	10.4227502038107	10.5319400251854	10.2984671805265
sub_45	8.14757361407298	8.06162710373469	8.15132345952955	8.18560038833295	8.27313709877215	8.20620896553701	7.95279185755989	8.08494020331097	8.35697419352353	8.12530513915327	8.12153076435069	8.12907951395585	7.94119511019302	7.94759587708511	7.93479434330094	7.82937224037057	7.74530631530756	7.66301309030869	7.95802138509922	7.75652781607829	8.14736542861332	7.97324530554254	7.95442687887414	8.01599286160531
sub_46	6.15857189088614	6.15738606441629	6.26547711331476	6.01850111910687	6.32697550191925	6.03530194792653	5.84328393639136	6.16586699634294	5.99932486835703	5.6746245968021	5.80385711384207	5.54539207976213	5.71366328131437	5.69607337762947	5.73125318499928	5.74986774236428	5.65697589302502	5.64255599623527	5.63039374135062	5.93414438301025	5.60119925078899	5.71604909089711	5.55282126669552	6.03173938630556
sub_47	6.91472471175871	6.89250708680467	6.67707009838549	6.48599283100972	6.91389819676089	6.8820474602919	6.17652368783304	6.61956863517457	6.75764658659865	6.21021119599721	6.25980087128803	6.16062152070638	6.13949972623364	6.01225856761029	6.266740884857	5.89605247597783	5.76786851019782	5.9560367045187	5.99637733191696	5.71095854601437	5.99796343422352	6.23179887731846	6.00302426999463	6.3257060523203
sub_48	5.82929903559307	6.06706760530531	6.11450510022258	5.9042306857647	6.01333753238471	6.09236317568519	6.02367232440774	5.93262733648407	5.72439335055466	5.69970118300391	5.76808402544661	5.63131834056121	5.78380587635019	5.71637703569568	5.8512347170047	5.95505055096581	5.57444267096495	5.82617132758658	5.65308879358653	5.67936371552716	5.94594877183659	6.3302142058846	6.3140919824048	6.17027065104447
sub_49	8.66168649345232	8.87640950325264	8.81218852293609	8.26520117335339	8.62653596294615	8.61589778911002	8.33052142591157	8.2804046971983	8.30572140522212	8.25428016276613	8.25842374027657	8.2501365852557	8.09708686243148	8.13311600731621	8.06105771754676	8.39168211531614	8.31399140257428	8.52846452163712	8.40839828218244	8.34998490750551	8.45761483402311	8.84044547528674	8.57150778019217	8.72328441612916
sub_50	6.65870584499172	6.58590949656183	6.90051194521797	6.33530985505329	6.54934534041088	6.70959113134413	6.15702002750868	6.40638138592094	6.43329633008299	6.37360357879083	6.312194535281	6.43501262230065	6.36347741467246	6.43877097721409	6.28818385213083	6.43609185209559	6.66601728447211	6.53923505997068	6.50687084693496	6.37759997172484	6.49156575161356	6.78908422813908	6.79590497771321	6.64776123749685
sub_51	8.5207933691963	8.16882107472553	8.42878914532923	8.06497714112512	8.36524729603925	8.58889481155736	8.31442736680536	8.15955492376042	8.34179481647194	8.29512453870319	8.31549049863092	8.27475857877545	8.24770014081963	8.28137978893674	8.21402049270252	8.17737869283684	8.24498443090328	8.21056757016154	8.44715568456078	7.52642345041193	8.62859415518544	8.58324359208179	8.64126935434497	8.82820844196527
sub_52	6.42811332079616	6.68264690029948	6.62124068381973	6.51108292464226	6.01891794521666	6.05904206190107	7.39483540481357	6.53161506453239	6.1841459410394	7.32626592927742	7.31850766305689	7.33402419549795	7.53844072300151	7.45484558413981	7.62203586186321	7.70648367223148	7.7700901644593	7.75739476470227	7.53108572520012	7.44313795708658	7.58955899977069	7.2412660207576	7.47139099666433	7.17598000484872
sub_53	7.77142789211179	7.76529146304506	7.72221475748194	7.49167946885407	7.75342651703471	7.88582708012087	7.38643293351099	7.27581141322634	7.70062570409389	7.44365769567338	7.52541234231062	7.36190304903615	7.49589674957643	7.50532541411044	7.48646808504242	7.84516783222911	7.64331240820669	7.57142908757666	7.67168589430811	7.24490393766941	7.85467596421876	7.79736162273375	7.7695882041185	7.82472444965022
sub_54	9.18584088833419	9.54149315759776	9.42813756046441	9.03235770826222	9.30351383619911	9.2339514733571	9.05032240603174	9.08706237775154	9.22285776140704	8.9630085829152	9.02700373636697	8.89901342946344	8.80526253745732	8.78203860337255	8.8284864715421	8.93744179582909	8.78787098756924	8.74004212717568	8.87545880073669	8.64043931042125	8.88602768227762	9.08617467077914	9.20484577433198	8.87561802036092
sub_55	8.24132742900405	8.28734878146944	8.35279942292428	8.16078199324195	8.13933414718063	8.26188424525969	8.52837034686376	8.22184203329824	8.37854748008276	8.33045061690336	8.35220502776963	8.3086962060371	8.5748474302322	8.58159226250122	8.56810259796318	8.78713262340403	8.77538931609571	8.81811054574579	8.29490508596115	8.219904373093	8.21614195356066	8.43090706631777	8.42078469414366	8.27692469853529
sub_56	2.79240721420628	2.77409994155978	3.18944526575366	2.91944818825914	2.90378746986381	3.13257065498303	3.20892499325638	2.8392509099437	3.02532068728888	3.24420643387639	3.32207100825747	3.16634185949531	3.58782329120178	3.52639018968124	3.64925639272233	3.55057323542963	3.76851137614376	3.53278604765863	3.41069607648454	4.17601065535107	3.6047192219862	3.75745928153763	2.8612644552592	3.08351656602885
sub_57	7.88068589940224	8.23042513195196	8.33611286372826	8.03658912092627	7.94441301242548	7.8975147925157	8.14025708927752	8.01963602015513	7.78080024521774	8.15884695310088	8.1615813306027	8.15611257559906	8.20058799831504	8.17868822966754	8.22248776696255	8.37892873719785	8.19746140709715	8.32504469778751	8.40906902023645	8.09212326252039	8.36987264158796	8.50676722941023	8.67035628856075	8.3313047518482
sub_58	7.6620247766936	7.60597158385024	7.72562290623154	7.62493632807474	7.70260531456481	7.61087057658406	7.31281238902529	7.52330274308089	7.56573588858228	7.15389604722269	7.21975207388875	7.08804002055664	7.11505759799686	7.03168819169873	7.19842700429498	7.17510251511747	7.04001502679816	7.15093306467466	7.32598975276766	7.36178685179639	7.47160853197904	7.5208017446294	7.88841720090928	7.53901367570236
sub_59	2.96060498303246	2.82768601237006	2.88611584347444	3.06743541281728	3.07599975852858	2.97360255254553	3.03683826350511	2.9659778853696	3.17125702875895	3.10868446872544	3.16305781821898	3.0543111192319	3.10016403871018	3.16806355319927	3.0322645242211	3.03328906383234	3.13975473151953	3.10891335068543	3.04803786821201	3.0778343557727	3.08135260492468	2.82145112748549	2.82694239582107	2.89291740635552
sub_60	6.78189313462062	6.80580631593641	6.76240638731123	6.96403029717104	6.81644598826164	6.89372023332644	7.37973579260818	6.8918967566433	7.32736853274087	7.29335441377189	7.3132700424301	7.27343878511367	7.24865832170928	7.19017029446869	7.30714634894986	6.88361497136694	7.17217145319796	7.13561793082008	6.75523503534424	6.87329345134434	6.84533439457263	6.71763373071399	6.56646172411891	6.4726697650452
sub_61	8.14851205787368	8.07592385561717	8.11392508135168	8.21659635987564	8.41357496689184	8.25698863917287	8.00185250619836	8.15367575786353	8.28181996971971	8.01978032382014	8.04260906080802	7.99695158683226	7.98885802703293	8.06689623534356	7.9108198187223	7.94862716430346	8.06976290419512	7.813584818637	7.92498806541138	8.01548965277782	8.02268997112908	7.9552619514045	8.02591622516427	8.11779673509929
sub_62	8.3357345031736	8.29286980956122	8.44956520486338	8.18589550154937	8.24841292089837	8.21924433298081	8.24426749123991	8.1195812085639	8.40554172678716	8.18472985002452	8.184568457982	8.18489124206703	8.06175702688512	8.00864933420115	8.1148647195691	8.10447646318051	8.22065620907706	8.13428443947631	8.06134110114575	7.94853184910838	8.05821332909787	8.22618129850855	8.12275046320759	8.18759694687116
sub_63	7.51466508599397	7.55917180844556	7.66906406849523	7.70411056597311	7.64710593902051	7.64268288233562	7.77749609671239	7.61711140358002	7.60464739442774	7.78582497021011	7.70720456579523	7.864445374625	7.87069863247468	7.84266769932727	7.89872956562209	8.0831555167713	7.94699604205325	7.97361054538096	7.86809849887323	7.84391006307706	7.87939393767063	7.63889963519122	7.29054668189011	7.56997433622693
sub_64	7.64797559549885	7.85205479771867	7.86340804118147	8.01844028519121	7.46086611638161	7.56039686248631	9.10546896011423	8.19124428549112	8.02890806533475	9.03616485874762	8.92999003923365	9.14233967826158	9.47002981958341	9.41596277656745	9.52409686259938	9.15836960060321	9.21268421248153	9.18308060464388	8.765678444852	8.55731182716698	8.47249383950183	8.19973506408324	8.58703436392266	8.16080995951171
sub_65	5.64608799019734	4.07944496555577	4.17118203111181	3.98648691700122	4.92005634744505	4.54071801882037	4.3816204863144	4.44862998273193	4.56123512506436	3.71964016993338	3.66105872425276	3.778221615614	4.38604774806413	4.50143211092918	4.27066338519908	5.10459767166955	4.42756031726032	4.75733810386562	4.9656357923852	6.03229051810181	5.19793893314053	4.74158600376111	5.09036973320937	4.5383646850844
sub_66	8.09827609613441	7.92227970966062	7.88696964992247	7.40612339432969	7.96501352332727	7.98994160576837	7.12190255245324	7.5524865712716	7.73545310403046	7.27075182083203	7.26361877063143	7.27788487103262	7.25079051948725	7.24258671307219	7.25899432590231	7.53640852724556	7.73492104291034	7.57992078984833	8.06162085570931	7.75314226681946	7.84222343729782	8.1836079047783	7.8658987064246	8.12788527684628
sub_67	8.19266123034033	8.09769297055571	8.12632805259781	8.00918007958097	8.27313873348438	8.23207762264893	8.07555168560985	8.02036744229118	8.11178746072725	8.08871916651434	8.02080180281327	8.15663653021542	8.332949461217	8.32145339134475	8.34444553108926	8.51685258972546	8.47121077508146	8.51082767545783	8.48723357471168	8.438527444598	8.58586987410734	8.50457467976776	8.46094807062015	8.52267490255429
