ID	ZT0_REP1	ZT0_REP2	ZT2_REP1	ZT2_REP2	ZT4_REP1	ZT4_REP2	ZT6_REP1	ZT6_REP2	ZT8_REP1	ZT8_REP2	ZT10_REP1	ZT10_REP2	ZT12_REP1	ZT12_REP2	ZT14_REP1	ZT14_REP2	ZT16_REP1	ZT16_REP2	ZT18_REP1	ZT18_REP2	ZT20_REP1	ZT20_REP2	ZT22_REP1	ZT22_REP2
sub_38	0.120344277845295	0	0	0.574363736763797	0.264070123974895	0.192470927236927	0.569580588300696	0.580076038438959	6.56865165994779	7.26983928345327	12.3745580890114	16.0160059475792	13.1277281649764	11.4222014370221	6.94914792841266	6.88329789018019	4.62615317559877	2.24005706251645	0.869828736205427	1.20463590469794	0.893848342342846	0.977146050172261	0	0.114328913200526
sub_39	665.452975559902	1020.00815977771	921.099442115429	747.431936150341	983.639480682651	741.065682503453	760.941607561857	1177.48654546709	906.400914449482	695.110694299	771.553427169697	701.039303334982	689.506279900415	658.599520308344	635.624879266595	1306.39443587359	2121.05858667933	2277.91466476658	776.104117129956	784.677263698823	849.290682930727	855.163630478262	810.485062484225	930.255695351624
sub_40	0.880142766800511	0.933093267278094	1.36362559085501	1.27994150298925	1.17712930702975	0.580881815733431	1.38852865509524	0.673435674143816	0.688288318012121	0.816716109192465	0.796430438394939	0.572126352799431	0.950663985617043	0.691685166605403	1.20972365424725	0.70816802616334	1.61073810898444	2.17016655905095	1.31233482218954	1.51005806309077	0.933869142347299	0.755939308191247	0.702029642104884	0.916097593460205
sub_41	22.3002086799213	20.8918902603371	30.1620083995357	28.6052633765164	41.9986479964567	52.3632077012043	38.1852748270719	88.4871383825991	89.981785471308	64.2473297481873	88.4318086181722	87.7589453233656	90.7169550485747	148.016881421824	69.5267578858524	60.672519206681	23.3235580350138	20.4170375419872	21.2091928858091	23.2604763069	15.1764909450076	17.1550364371658	27.2329078232193	19.665350166594
sub_42	0.449205490867866	0.52292643675988	0.503969110294232	0.403480245105683	0.533415921139295	0.64793234787371	0.437709723882109	0.424580741198607	0.408416789364407	0.494319690649342	0.502133739576771	0.420822226054646	0.507144743221592	0.472416400623453	0.46934042766896	0.240405250472804	0.481023795145262	0.726848895036133	0.954647633869317	0.952019409702877	0.834085746948171	0.714874658263714	0.501670291928888	0.226035605066642
sub_43	15.8164610444399	12.0646226736822	13.9337852652472	11.2882700152794	10.1197129838036	11.1909618534812	12.0684389727017	10.2913016531108	9.85329039149855	8.87148851500602	5.78161356057497	3.69910106329728	9.54725309196165	5.89739401846586	12.4769576662707	13.6447733914901	17.0496972382192	16.7510935309789	12.1110572137235	17.1666392220353	16.4697757589641	23.4760652492913	15.9979479229013	14.8735575832946
sub_44	2.41653035895998	0.718376470013447	1.77748802326502	2.38141535030933	1.84748661691479	2.00597485339476	5.38826951010749	2.53717107247849	2.63757796461795	2.77026094591258	1.8949472057507	5.07668002256685	0.574145428037683	1.34102207117396	0	0.842976884661217	0.669907565052381	0	0.811096220409976	0	0	1.84648145127077	1.87802219477621	1.73251326532079
sub_45	5.22722581859282	9.02612474146447	3.43070803461623	6.0249294094067	2.25069015623347	4.20639663711011	2.68407313381226	2.32415105471703	4.09698162517925	1.38374712110378	1.87389216530739	2.86082324686828	6.19692130953661	3.52736629077901	4.1617759137173	4.87205252513882	12.9705051410336	10.5360964786711	8.31688463960599	8.29314423610552	7.69196913736975	4.9827960194362	4.18316897725008	5.6201461788804
sub_46	75.5050075400376	80.2954419592283	76.947771959664	76.5461745823736	85.7591549554794	69.2218210386029	65.3817859144108	90.3942428521498	80.385185455708	100.291196668044	89.6454829998557	100.903955288491	122.6362129822	141.403883137661	134.010810032714	147.394198929983	144.02465608585	173.775008472039	96.6097758796604	100.421012635103	69.3769850566119	74.2287670027717	60.503468960415	79.143601665397
sub_47	3.92374288847988	3.7932168905635	3.79495634993331	1.80774398495651	1.97920746628613	3.26965410802087	2.72153954391547	4.34804914527124	3.44188269403486	5.55437235138396	8.57024830757885	6.54137188758132	8.26269720958968	10.9786659314342	13.2179980318024	12.6618189657432	5.83849268621963	4.81655562261579	5.21425717703089	3.97212920973773	4.10344855807463	2.52172812972258	3.62606245967232	2.52872387303442
sub_48	7.82896278086136	9.04068365006681	8.58379768662066	7.17166726178426	7.54408771421351	7.91796387402475	5.60636067196852	5.16257267883464	2.18268885687914	1.77613138311845	1.63669342566644	1.65980600441482	0.845698972462881	0.908219828811728	2.00539674161184	0.629310716935244	2.94144611359635	3.28213052521773	3.45242163458731	3.8789035502033	4.93518903033513	4.73691971469655	9.21318378944535	9.04288715737196
sub_49	3.5815987422989	2.63133740048439	1.99401412630765	2.00459228301254	1.5599517773697	1.52162280784593	1.46570029471868	2.30774655290706	3.45990683046666	3.54741844886418	5.68933016560842	5.68255670686587	3.85285326053401	6.07372148627194	3.28844099440796	6.86011566680805	3.81286612604986	7.27681224776645	2.85386941544037	4.09653221324347	3.60017336872179	2.76849024308219	3.33826028368747	2.07322587100006
sub_50	19.5056189217038	21.4091938587807	23.3814696599368	26.6032937954842	22.7809826483265	20.0979271692983	19.5600059832545	16.1540588743057	16.5297522374903	16.2347530029402	14.8211965441336	15.9549521558672	12.7068155613372	12.5133860417697	10.288644479696	14.5644717571519	12.1326019990944	15.0638388757725	17.8375890616801	16.0587713204745	18.4177927731293	25.9806009888972	34.0207012558416	27.6076487564645
sub_51	5.58261547170371	5.22536901960847	3.04697181423749	4.78057648157192	4.76738359652989	4.98660037536493	4.21318229968374	4.04062404692893	4.02283838557076	3.64583853565246	2.90092529086109	2.29993659840608	2.68522638908037	2.86353484532732	2.14397412417892	3.09845447046283	3.47913339981612	2.68553131523444	4.86966768560803	5.07370128378641	6.10744104543889	5.11609869865393	7.85208175393464	4.81836164121767
sub_52	2.58955030614472	2.90600043956385	2.17411265211244	2.2585648080285	1.85137971498668	1.71861267855918	2.73931907580478	2.49839054826082	3.14766401163858	4.03698214068586	4.08325868287977	3.34568157161528	4.81739598280598	6.17915999450631	5.17826027834586	4.63612256829712	4.40527780522237	3.91254638635911	3.59348103685469	3.63851655809539	3.27979615940525	2.1032576802155	2.41333166067266	1.95614785181799
