ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	OFFSET	MEAN_PERIODICITY	SCATTER	TP_0_REP_1	TP_0_REP_2	TP_0_REP_3	TP_4_REP_1	TP_4_REP_2	TP_4_REP_3	TP_8_REP_1	TP_8_REP_2	TP_8_REP_3	TP_12_REP_1	TP_12_REP_2	TP_12_REP_3	TP_16_REP_1	TP_16_REP_2	TP_16_REP_3	TP_20_REP_1	TP_20_REP_2	TP_20_REP_3
sub_1228	0.9696668230336233	0.995427743153608	24.42239	20.212109258080595	2.1404990738701084	115.8718714784014	0.010472881	1.7088247805905896	110.93	109.484	105.792	105.923	142.153	122.262	112.618	120.609	96.3815	108.833	123.042	124.014	89.1029	133.324	116.609	125.759	110.024	136.754
sub_1229	0.53890281	0.6339198843947368	22.813726	17.065311455287073	97.18623187049961	4796.335591259428	0.083095	1.6254752444852685	4419.71	5939.97	4907.07	4604.58	4415.9	5389.36	4336.27	4443.7	5093.53	4677.9	4462.32	5017.26	4660.9	6148.19	5269.16	3940.89	3684.43	5562.83
sub_1230	0.996712534369828	0.9980010000000001	23.067383	20.926341593173696	6.336004245853422	641.1066310074202	0.0058454145	1.3976898674696352	626.388	705.176	700.905	648.994	482.871	696.238	622.23	716.077	660.639	646.25	543.396	593.967	734.295	648.866	653.1	678.034	570.687	585.192
sub_1231	0.8585367101932337	0.9367760198284185	23.516617	16.46825757238715	2.0134038592886374	243.77287138428306	0.022126883	2.0632358069027212	240.263	246.541	240.088	237.314	247.848	242.795	225.412	233.673	242.428	249.469	256.977	253.192	207.853	292.14	211.366	244.834	221.426	272.53
sub_1232	0.9866717520847639	0.997863707033301	24.281607	19.709142414897048	1.3266182159607611	39.476066565951214	0.008189273	1.5058931676230654	43.2803	38.2197	23.7936	38.8386	44.2061	49.068	33.5359	35.2738	33.077	34.7093	39.3476	44.7636	32.2265	41.4779	44.9772	36.1878	34.6326	53.6062
sub_1233	0.5889935287870727	0.6886140558879377	24.022846	17.20509625510038	8.931599280113815	3676.21678705233	0.06299512	1.5336272812345226	3853.16	3976.72	3698.01	3437.85	3798.05	3640.73	3489.75	3611.14	3781.18	3837.11	4087.15	3783.85	3693.63	3925.28	3308.53	3463.71	4038.77	3672.64
sub_1234	0.7061088584266453	0.804253230210764	23.175034	6.639158067984766	0.2582616382564884	16.775180529768875	0.041020516	1.295163840301084	20.8611	16.2512	10.9608	13.3556	13.538	21.9403	23.1356	20.4013	19.1796	10.6595	12.902	16.8731	18.6258	23.9226	12.1369	17.0047	16.7991	17.9112
sub_1235	0.8754685360776138	0.9482935278114772	22.964182	5.482294595175478	0.9872383925352308	19.421706050352718	0.020388506	1.2527188745731141	23.9792	17.3939	18.7367	12.3993	17.2538	21.1008	25.7654	20.0212	22.5047	18.3598	20.54	17.1055	15.2166	22.8169	15.3411	20.8253	23.343	19.8391
sub_1236	0.625490386486118	0.7242951878824294	24.665684	9.02903063383352	0.22565312308865554	5.7087218603794145	0.054974142	1.693280963878285	5.89365	6.3177	3.86949	3.41846	8.9684	4.93271	6.02732	6.29099	5.46169	6.32671	5.79624	6.88984	4.33634	4.87097	5.43069	6.70166	7.31828	5.29953
sub_1237	0.56265001	0.6612740257756354	24.88767	16.24008271775318	1.0668514007309422	19.505745987902024	0.08349107	1.6565971619219668	23.65365	17.20755	15.93405	16.667	22.0453	16.49085	19.3087	18.13185	19.39785	20.19225	21.3092	20.85615	15.90055	20.85295	16.7317	18.03445	21.27165	23.08675
sub_1238	0.9252811893590226	0.9770095078192516	23.458908	0.0	7.342376317975238	105.84328769566336	0.015415032	1.4947377468823702	95.6228	121.836	109.366	100.199	93.3211	102.552	106.768	123.485	111.05	101.437	91.4887	118.969	108.147	90.7924	100.108	120.257	126.174	93.6909
sub_1239	0.8397913980290814	0.9215714114214388	24.24568	14.663515230887654	4.535126889234163	256.83899923844433	0.02417369	1.550346382270935	276.571	248.159	212.527	258.352	224.231	275.29	308.28	286.815	248.503	233.539	267.091	280.378	222.17	288.213	260.384	280.521	264.585	318.236
